Hourly measurement data supplied by UK-air on 27/02/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Tyburn",,"Harwell",,"London Marylebone Road",,"London N. Kensington",
Latitude,,52.511722,,51.571078,,51.522530,,51.521050,,
Longitude,,-1.830583,,-1.325283,,-0.154611,,-0.213492,,
Site Type,,Urban Background,,Rural Background,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,South East,,Greater London,,Greater London,,
Agglomeration,,West Midlands Urban Area,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Birmingham",,"White Horse",,"Westminster",,"Kensington",,
Date,Time,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status
2011-06-10,19:00:00,6950,V particles cm-3,4366,V particles cm-3,54560,V particles cm-3,18335,V particles cm-3
2011-06-10,20:00:00,7539,V particles cm-3,4451,V particles cm-3,31717,V particles cm-3,18073,V particles cm-3
2011-06-10,21:00:00,6815,V particles cm-3,3516,V particles cm-3,36953,V particles cm-3,9186,V particles cm-3
2011-06-10,22:00:00,9340,V particles cm-3,3353,V particles cm-3,44023,V particles cm-3,16694,V particles cm-3
2011-06-10,23:00:00,9809,V particles cm-3,1928,V particles cm-3,45577,V particles cm-3,18297,V particles cm-3
2011-06-10,24:00:00,14212,V particles cm-3,1684,V particles cm-3,49741,V particles cm-3,13300,V particles cm-3
2011-06-11,01:00:00,12310,V particles cm-3,2374,V particles cm-3,44484,V particles cm-3,9522,V particles cm-3
2011-06-11,02:00:00,13460,V particles cm-3,2493,V particles cm-3,28827,V particles cm-3,8419,V particles cm-3
2011-06-11,03:00:00,10199,V particles cm-3,2445,V particles cm-3,26705,V particles cm-3,7909,V particles cm-3
2011-06-11,04:00:00,8556,V particles cm-3,3108,V particles cm-3,35519,V particles cm-3,7796,V particles cm-3
2011-06-11,05:00:00,9939,V particles cm-3,3295,V particles cm-3,30525,V particles cm-3,8785,V particles cm-3
2011-06-11,06:00:00,11180,V particles cm-3,3491,V particles cm-3,24763,V particles cm-3,8377,V particles cm-3
2011-06-11,07:00:00,10072,V particles cm-3,4414,V particles cm-3,21322,V particles cm-3,7289,V particles cm-3
2011-06-11,08:00:00,7569,V particles cm-3,4833,V particles cm-3,27562,V particles cm-3,7843,V particles cm-3
2011-06-11,09:00:00,6468,V particles cm-3,7735,V particles cm-3,32085,V particles cm-3,8622,V particles cm-3
2011-06-11,10:00:00,6228,V particles cm-3,17093,V particles cm-3,34822,V particles cm-3,10603,V particles cm-3
2011-06-11,11:00:00,7879,V particles cm-3,5327,V particles cm-3,30875,V particles cm-3,7559,V particles cm-3
2011-06-11,12:00:00,7619,V particles cm-3,4738,V particles cm-3,30429,V particles cm-3,7384,V particles cm-3
2011-06-11,13:00:00,8168,V particles cm-3,4359,V particles cm-3,33220,V particles cm-3,13213,V particles cm-3
2011-06-11,14:00:00,5535,V particles cm-3,4312,V particles cm-3,31697,V particles cm-3,17811,V particles cm-3
2011-06-11,15:00:00,5938,V particles cm-3,4275,V particles cm-3,32037,V particles cm-3,11917,V particles cm-3
2011-06-11,16:00:00,5101,V particles cm-3,5385,V particles cm-3,32645,V particles cm-3,13364,V particles cm-3
2011-06-11,17:00:00,6015,V particles cm-3,4454,V particles cm-3,25491,V particles cm-3,12530,V particles cm-3
2011-06-11,18:00:00,8392,V particles cm-3,5537,V particles cm-3,20174,V particles cm-3,9105,V particles cm-3
2011-06-11,19:00:00,10148,V particles cm-3,4875,V particles cm-3,40473,V particles cm-3,9049,V particles cm-3
2011-06-11,20:00:00,10477,V particles cm-3,3486,V particles cm-3,39338,V particles cm-3,13716,V particles cm-3
2011-06-11,21:00:00,16441,V particles cm-3,3293,V particles cm-3,47547,V particles cm-3,15548,V particles cm-3
2011-06-11,22:00:00,19288,V particles cm-3,4095,V particles cm-3,37003,V particles cm-3,14024,V particles cm-3
2011-06-11,23:00:00,23881,V particles cm-3,4451,V particles cm-3,46275,V particles cm-3,18853,V particles cm-3
2011-06-11,24:00:00,23165,V particles cm-3,4599,V particles cm-3,44748,V particles cm-3,15270,V particles cm-3
2011-06-12,01:00:00,20403,V particles cm-3,3707,V particles cm-3,40311,V particles cm-3,14031,V particles cm-3
2011-06-12,02:00:00,17104,V particles cm-3,3412,V particles cm-3,33759,V particles cm-3,12520,V particles cm-3
2011-06-12,03:00:00,19146,V particles cm-3,3477,V particles cm-3,33335,V particles cm-3,10732,V particles cm-3
2011-06-12,04:00:00,17233,V particles cm-3,3537,V particles cm-3,31162,V particles cm-3,10854,V particles cm-3
2011-06-12,05:00:00,15760,V particles cm-3,5097,V particles cm-3,29611,V particles cm-3,12600,V particles cm-3
2011-06-12,06:00:00,13566,V particles cm-3,5496,V particles cm-3,31884,V particles cm-3,10322,V particles cm-3
2011-06-12,07:00:00,8385,V particles cm-3,5039,V particles cm-3,29242,V particles cm-3,8046,V particles cm-3
2011-06-12,08:00:00,5864,V particles cm-3,5062,V particles cm-3,28659,V particles cm-3,7597,V particles cm-3
2011-06-12,09:00:00,5754,V particles cm-3,5325,V particles cm-3,30030,V particles cm-3,9110,V particles cm-3
2011-06-12,10:00:00,7837,V particles cm-3,4026,V particles cm-3,31537,V particles cm-3,10545,V particles cm-3
2011-06-12,11:00:00,6880,V particles cm-3,4002,V particles cm-3,43636,V particles cm-3,11742,V particles cm-3
2011-06-12,12:00:00,6873,V particles cm-3,3875,V particles cm-3,39145,V particles cm-3,9828,V particles cm-3
2011-06-12,13:00:00,4303,V particles cm-3,3321,V particles cm-3,42217,V particles cm-3,10174,V particles cm-3
2011-06-12,14:00:00,4694,V particles cm-3,2431,V particles cm-3,39874,V particles cm-3,8522,V particles cm-3
2011-06-12,15:00:00,4022,V particles cm-3,2284,V particles cm-3,39347,V particles cm-3,8026,V particles cm-3
2011-06-12,16:00:00,4583,V particles cm-3,3213,V particles cm-3,40196,V particles cm-3,9312,V particles cm-3
2011-06-12,17:00:00,4791,V particles cm-3,3549,V particles cm-3,44016,V particles cm-3,16276,V particles cm-3
2011-06-12,18:00:00,4659,V particles cm-3,3254,V particles cm-3,42714,V particles cm-3,12351,V particles cm-3
2011-06-12,19:00:00,5236,V particles cm-3,2099,V particles cm-3,35904,V particles cm-3,11632,V particles cm-3
2011-06-12,20:00:00,5939,V particles cm-3,1371,V particles cm-3,35352,V particles cm-3,7264,V particles cm-3
2011-06-12,21:00:00,5184,V particles cm-3,958,V particles cm-3,30246,V particles cm-3,6555,V particles cm-3
2011-06-12,22:00:00,3405,V particles cm-3,746,V particles cm-3,29881,V particles cm-3,6373,V particles cm-3
2011-06-12,23:00:00,2526,V particles cm-3,1134,V particles cm-3,30912,V particles cm-3,5820,V particles cm-3
2011-06-12,24:00:00,2366,V particles cm-3,1049,V particles cm-3,28959,V particles cm-3,3920,V particles cm-3
2011-06-13,01:00:00,2245,V particles cm-3,749,V particles cm-3,18603,V particles cm-3,2900,V particles cm-3
2011-06-13,02:00:00,1803,V particles cm-3,749,V particles cm-3,12254,V particles cm-3,2349,V particles cm-3
2011-06-13,03:00:00,2275,V particles cm-3,710,V particles cm-3,13201,V particles cm-3,2421,V particles cm-3
2011-06-13,04:00:00,2753,V particles cm-3,746,V particles cm-3,18672,V particles cm-3,2979,V particles cm-3
2011-06-13,05:00:00,4569,V particles cm-3,770,V particles cm-3,28887,V particles cm-3,3538,V particles cm-3
2011-06-13,06:00:00,6518,V particles cm-3,748,V particles cm-3,40056,V particles cm-3,5195,V particles cm-3
2011-06-13,07:00:00,9677,V particles cm-3,814,V particles cm-3,49560,V particles cm-3,8848,V particles cm-3
2011-06-13,08:00:00,12700,V particles cm-3,1187,V particles cm-3,51281,V particles cm-3,9449,V particles cm-3
2011-06-13,09:00:00,7325,V particles cm-3,1283,V particles cm-3,47458,V particles cm-3,10040,V particles cm-3
2011-06-13,10:00:00,8616,V particles cm-3,2243,V particles cm-3,44075,V particles cm-3,11318,V particles cm-3
2011-06-13,11:00:00,11087,V particles cm-3,2098,V particles cm-3,45675,V particles cm-3,13476,V particles cm-3
2011-06-13,12:00:00,11995,V particles cm-3,2364,V particles cm-3,52122,V particles cm-3,18167,V particles cm-3
2011-06-13,13:00:00,15879,V particles cm-3,1864,V particles cm-3,48063,V particles cm-3,19103,V particles cm-3
2011-06-13,14:00:00,8245,V particles cm-3,1789,V particles cm-3,48891,V particles cm-3,17217,V particles cm-3
2011-06-13,15:00:00,7544,V particles cm-3,3643,V particles cm-3,35454,V particles cm-3,14936,V particles cm-3
2011-06-13,16:00:00,5691,V particles cm-3,4194,V particles cm-3,28173,V particles cm-3,10418,V particles cm-3
2011-06-13,17:00:00,5899,V particles cm-3,5868,V particles cm-3,33091,V particles cm-3,12826,V particles cm-3
2011-06-13,18:00:00,9558,V particles cm-3,3755,V particles cm-3,22619,V particles cm-3,8772,V particles cm-3
2011-06-13,19:00:00,10175,V particles cm-3,3827,V particles cm-3,29344,V particles cm-3,7297,V particles cm-3
2011-06-13,20:00:00,6220,V particles cm-3,3782,V particles cm-3,21640,V particles cm-3,7963,V particles cm-3
2011-06-13,21:00:00,7592,V particles cm-3,4227,V particles cm-3,30958,V particles cm-3,8695,V particles cm-3
2011-06-13,22:00:00,7263,V particles cm-3,5438,V particles cm-3,30839,V particles cm-3,12382,V particles cm-3
2011-06-13,23:00:00,8638,V particles cm-3,5290,V particles cm-3,26070,V particles cm-3,15307,V particles cm-3
2011-06-13,24:00:00,9944,V particles cm-3,5779,V particles cm-3,28134,V particles cm-3,16479,V particles cm-3
2011-06-14,01:00:00,10567,V particles cm-3,5576,V particles cm-3,20895,V particles cm-3,17271,V particles cm-3
2011-06-14,02:00:00,9322,V particles cm-3,4346,V particles cm-3,18392,V particles cm-3,13704,V particles cm-3
2011-06-14,03:00:00,19499,V particles cm-3,3507,V particles cm-3,17849,V particles cm-3,10394,V particles cm-3
2011-06-14,04:00:00,16106,V particles cm-3,3617,V particles cm-3,26491,V particles cm-3,13434,V particles cm-3
2011-06-14,05:00:00,19312,V particles cm-3,3537,V particles cm-3,24426,V particles cm-3,17177,V particles cm-3
2011-06-14,06:00:00,16082,V particles cm-3,3193,V particles cm-3,20938,V particles cm-3,16362,V particles cm-3
2011-06-14,07:00:00,20208,V particles cm-3,3512,V particles cm-3,23017,V particles cm-3,18593,V particles cm-3
2011-06-14,08:00:00,15410,V particles cm-3,7240,V particles cm-3,21971,V particles cm-3,15125,V particles cm-3
2011-06-14,09:00:00,13977,V particles cm-3,6514,V particles cm-3,24120,V particles cm-3,13152,V particles cm-3
2011-06-14,10:00:00,9706,V particles cm-3,6736,V particles cm-3,23587,V particles cm-3,13686,V particles cm-3
2011-06-14,11:00:00,6819,V particles cm-3,7935,V particles cm-3,29774,V particles cm-3,14315,V particles cm-3
2011-06-14,12:00:00,7065,V particles cm-3,7384,V particles cm-3,38212,V particles cm-3,14358,V particles cm-3
2011-06-14,13:00:00,6848,V particles cm-3,6635,V particles cm-3,36129,V particles cm-3,12267,V particles cm-3
2011-06-14,14:00:00,7578,V particles cm-3,6142,V particles cm-3,45385,V particles cm-3,11825,V particles cm-3
2011-06-14,15:00:00,7410,V particles cm-3,4608,V particles cm-3,37188,V particles cm-3,16228,V particles cm-3
2011-06-14,16:00:00,6827,V particles cm-3,8581,V particles cm-3,48660,V particles cm-3,14369,V particles cm-3
2011-06-14,17:00:00,13405,V particles cm-3,12693,V particles cm-3,46405,V particles cm-3,13585,V particles cm-3
2011-06-14,18:00:00,8676,V particles cm-3,8111,V particles cm-3,44948,V particles cm-3,11176,V particles cm-3
2011-06-14,19:00:00,9382,V particles cm-3,5624,V particles cm-3,45256,V particles cm-3,9512,V particles cm-3
2011-06-14,20:00:00,12570,V particles cm-3,4780,V particles cm-3,46547,V particles cm-3,9214,V particles cm-3
2011-06-14,21:00:00,14565,V particles cm-3,4890,V particles cm-3,40770,V particles cm-3,8810,V particles cm-3
2011-06-14,22:00:00,14551,V particles cm-3,4808,V particles cm-3,38987,V particles cm-3,10313,V particles cm-3
2011-06-14,23:00:00,13338,V particles cm-3,4714,V particles cm-3,36632,V particles cm-3,8604,V particles cm-3
2011-06-14,24:00:00,9324,V particles cm-3,4398,V particles cm-3,38320,V particles cm-3,8220,V particles cm-3
2011-06-15,01:00:00,5238,V particles cm-3,3538,V particles cm-3,36867,V particles cm-3,8219,V particles cm-3
2011-06-15,02:00:00,4676,V particles cm-3,3160,V particles cm-3,24756,V particles cm-3,7895,V particles cm-3
2011-06-15,03:00:00,4706,V particles cm-3,3099,V particles cm-3,27869,V particles cm-3,8906,V particles cm-3
2011-06-15,04:00:00,4700,V particles cm-3,3114,V particles cm-3,31250,V particles cm-3,8551,V particles cm-3
2011-06-15,05:00:00,6530,V particles cm-3,3281,V particles cm-3,34952,V particles cm-3,7614,V particles cm-3
2011-06-15,06:00:00,7971,V particles cm-3,3229,V particles cm-3,50316,V particles cm-3,9694,V particles cm-3
2011-06-15,07:00:00,7116,V particles cm-3,2497,V particles cm-3,59405,V particles cm-3,16067,V particles cm-3
2011-06-15,08:00:00,7790,V particles cm-3,1898,V particles cm-3,56635,V particles cm-3,10030,V particles cm-3
2011-06-15,09:00:00,6642,V particles cm-3,1690,V particles cm-3,53479,V particles cm-3,9599,V particles cm-3
2011-06-15,10:00:00,6881,V particles cm-3,1772,V particles cm-3,45566,V particles cm-3,No data,V particles cm-3
2011-06-15,11:00:00,5806,V particles cm-3,1775,V particles cm-3,47091,V particles cm-3,No data,V particles cm-3
2011-06-15,12:00:00,8930,V particles cm-3,1627,V particles cm-3,49251,V particles cm-3,No data,V particles cm-3
2011-06-15,13:00:00,15283,V particles cm-3,1643,V particles cm-3,48512,V particles cm-3,No data,V particles cm-3
2011-06-15,14:00:00,6348,V particles cm-3,1504,V particles cm-3,49033,V particles cm-3,No data,V particles cm-3
2011-06-15,15:00:00,6507,V particles cm-3,1574,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-06-15,16:00:00,7918,V particles cm-3,1846,V particles cm-3,No data,V particles cm-3,No data,V particles cm-3
2011-06-15,17:00:00,12189,V particles cm-3,2570,V particles cm-3,52159,V particles cm-3,No data,V particles cm-3
2011-06-15,18:00:00,13774,V particles cm-3,2157,V particles cm-3,50488,V particles cm-3,No data,V particles cm-3
2011-06-15,19:00:00,13746,V particles cm-3,1925,V particles cm-3,45065,V particles cm-3,No data,V particles cm-3
2011-06-15,20:00:00,5991,V particles cm-3,2069,V particles cm-3,47241,V particles cm-3,No data,V particles cm-3
2011-06-15,21:00:00,9909,V particles cm-3,1990,V particles cm-3,38479,V particles cm-3,No data,V particles cm-3
2011-06-15,22:00:00,5228,V particles cm-3,2343,V particles cm-3,43766,V particles cm-3,No data,V particles cm-3
2011-06-15,23:00:00,3591,V particles cm-3,2336,V particles cm-3,41464,V particles cm-3,No data,V particles cm-3
2011-06-15,24:00:00,2956,V particles cm-3,1605,V particles cm-3,39676,V particles cm-3,No data,V particles cm-3
2011-06-16,01:00:00,No data,V particles cm-3,1760,V particles cm-3,31727,V particles cm-3,6938,V particles cm-3
2011-06-16,02:00:00,No data,V particles cm-3,1799,V particles cm-3,24844,V particles cm-3,6105,V particles cm-3
2011-06-16,03:00:00,No data,V particles cm-3,1607,V particles cm-3,27384,V particles cm-3,8838,V particles cm-3
2011-06-16,04:00:00,No data,V particles cm-3,No data,V particles cm-3,26930,V particles cm-3,6810,V particles cm-3
2011-06-16,05:00:00,No data,V particles cm-3,No data,V particles cm-3,36863,V particles cm-3,6145,V particles cm-3
2011-06-16,06:00:00,No data,V particles cm-3,No data,V particles cm-3,49476,V particles cm-3,10909,V particles cm-3
2011-06-16,07:00:00,No data,V particles cm-3,No data,V particles cm-3,64315,V particles cm-3,10954,V particles cm-3
2011-06-16,08:00:00,No data,V particles cm-3,No data,V particles cm-3,63506,V particles cm-3,10407,V particles cm-3
2011-06-16,09:00:00,No data,V particles cm-3,No data,V particles cm-3,26439,V particles cm-3,16506,V particles cm-3
2011-06-16,10:00:00,No data,V particles cm-3,No data,V particles cm-3,21867,V particles cm-3,13987,V particles cm-3
2011-06-16,11:00:00,No data,V particles cm-3,No data,V particles cm-3,25429,V particles cm-3,15375,V particles cm-3
2011-06-16,12:00:00,No data,V particles cm-3,No data,V particles cm-3,34255,V particles cm-3,11401,V particles cm-3
2011-06-16,13:00:00,No data,V particles cm-3,No data,V particles cm-3,51130,V particles cm-3,18295,V particles cm-3
2011-06-16,14:00:00,No data,V particles cm-3,No data,V particles cm-3,60968,V particles cm-3,23443,V particles cm-3
2011-06-16,15:00:00,No data,V particles cm-3,No data,V particles cm-3,52861,V particles cm-3,18433,V particles cm-3
2011-06-16,16:00:00,No data,V particles cm-3,No data,V particles cm-3,54050,V particles cm-3,18355,V particles cm-3
2011-06-16,17:00:00,No data,V particles cm-3,No data,V particles cm-3,46772,V particles cm-3,13877,V particles cm-3
2011-06-16,18:00:00,No data,V particles cm-3,No data,V particles cm-3,55599,V particles cm-3,14219,V particles cm-3
2011-06-16,19:00:00,No data,V particles cm-3,No data,V particles cm-3,46600,V particles cm-3,12726,V particles cm-3
2011-06-16,20:00:00,No data,V particles cm-3,No data,V particles cm-3,54267,V particles cm-3,13009,V particles cm-3
2011-06-16,21:00:00,No data,V particles cm-3,No data,V particles cm-3,43374,V particles cm-3,12470,V particles cm-3
2011-06-16,22:00:00,No data,V particles cm-3,No data,V particles cm-3,63661,V particles cm-3,20493,V particles cm-3
2011-06-16,23:00:00,No data,V particles cm-3,No data,V particles cm-3,54579,V particles cm-3,14079,V particles cm-3
2011-06-16,24:00:00,No data,V particles cm-3,No data,V particles cm-3,48733,V particles cm-3,12713,V particles cm-3
2011-06-17,01:00:00,No data,V particles cm-3,No data,V particles cm-3,36674,V particles cm-3,9160,V particles cm-3
2011-06-17,02:00:00,No data,V particles cm-3,No data,V particles cm-3,24254,V particles cm-3,7363,V particles cm-3
2011-06-17,03:00:00,No data,V particles cm-3,No data,V particles cm-3,25154,V particles cm-3,6485,V particles cm-3
2011-06-17,04:00:00,No data,V particles cm-3,No data,V particles cm-3,27900,V particles cm-3,8631,V particles cm-3
2011-06-17,05:00:00,No data,V particles cm-3,No data,V particles cm-3,38815,V particles cm-3,8698,V particles cm-3
2011-06-17,06:00:00,No data,V particles cm-3,No data,V particles cm-3,47369,V particles cm-3,9778,V particles cm-3
2011-06-17,07:00:00,No data,V particles cm-3,No data,V particles cm-3,49999,V particles cm-3,14488,V particles cm-3
2011-06-17,08:00:00,No data,V particles cm-3,No data,V particles cm-3,58536,V particles cm-3,19120,V particles cm-3
2011-06-17,09:00:00,No data,V particles cm-3,No data,V particles cm-3,64580,V particles cm-3,14695,V particles cm-3
2011-06-17,10:00:00,No data,V particles cm-3,No data,V particles cm-3,47082,V particles cm-3,10404,V particles cm-3
2011-06-17,11:00:00,No data,V particles cm-3,No data,V particles cm-3,46270,V particles cm-3,12399,V particles cm-3
2011-06-17,12:00:00,No data,V particles cm-3,No data,V particles cm-3,32156,V particles cm-3,11957,V particles cm-3
2011-06-17,13:00:00,No data,V particles cm-3,No data,V particles cm-3,26519,V particles cm-3,12369,V particles cm-3
2011-06-17,14:00:00,No data,V particles cm-3,3966,V particles cm-3,25666,V particles cm-3,15121,V particles cm-3
2011-06-17,15:00:00,No data,V particles cm-3,3373,V particles cm-3,30371,V particles cm-3,14192,V particles cm-3
2011-06-17,16:00:00,No data,V particles cm-3,3609,V particles cm-3,30185,V particles cm-3,11461,V particles cm-3
2011-06-17,17:00:00,No data,V particles cm-3,3798,V particles cm-3,44356,V particles cm-3,No data,V particles cm-3
2011-06-17,18:00:00,No data,V particles cm-3,3679,V particles cm-3,35537,V particles cm-3,No data,V particles cm-3
2011-06-17,19:00:00,No data,V particles cm-3,4619,V particles cm-3,28478,V particles cm-3,No data,V particles cm-3
2011-06-17,20:00:00,No data,V particles cm-3,5093,V particles cm-3,31724,V particles cm-3,No data,V particles cm-3
2011-06-17,21:00:00,No data,V particles cm-3,4534,V particles cm-3,40997,V particles cm-3,No data,V particles cm-3
2011-06-17,22:00:00,No data,V particles cm-3,3831,V particles cm-3,39796,V particles cm-3,No data,V particles cm-3
2011-06-17,23:00:00,No data,V particles cm-3,3325,V particles cm-3,30043,V particles cm-3,No data,V particles cm-3
2011-06-17,24:00:00,No data,V particles cm-3,2650,V particles cm-3,44058,V particles cm-3,No data,V particles cm-3
2011-06-18,01:00:00,No data,V particles cm-3,2832,V particles cm-3,42877,V particles cm-3,No data,V particles cm-3
2011-06-18,02:00:00,No data,V particles cm-3,4548,V particles cm-3,33794,V particles cm-3,No data,V particles cm-3
2011-06-18,03:00:00,No data,V particles cm-3,2707,V particles cm-3,31372,V particles cm-3,No data,V particles cm-3
2011-06-18,04:00:00,No data,V particles cm-3,1339,V particles cm-3,28182,V particles cm-3,No data,V particles cm-3
2011-06-18,05:00:00,No data,V particles cm-3,1134,V particles cm-3,34700,V particles cm-3,No data,V particles cm-3
2011-06-18,06:00:00,No data,V particles cm-3,1109,V particles cm-3,35414,V particles cm-3,No data,V particles cm-3
2011-06-18,07:00:00,No data,V particles cm-3,1084,V particles cm-3,42853,V particles cm-3,No data,V particles cm-3
2011-06-18,08:00:00,No data,V particles cm-3,1156,V particles cm-3,39783,V particles cm-3,No data,V particles cm-3
2011-06-18,09:00:00,No data,V particles cm-3,1278,V particles cm-3,37008,V particles cm-3,No data,V particles cm-3
2011-06-18,10:00:00,No data,V particles cm-3,1499,V particles cm-3,35461,V particles cm-3,No data,V particles cm-3
2011-06-18,11:00:00,No data,V particles cm-3,1454,V particles cm-3,36357,V particles cm-3,No data,V particles cm-3
2011-06-18,12:00:00,No data,V particles cm-3,4294,V particles cm-3,41083,V particles cm-3,No data,V particles cm-3
2011-06-18,13:00:00,No data,V particles cm-3,8119,V particles cm-3,39901,V particles cm-3,No data,V particles cm-3
2011-06-18,14:00:00,No data,V particles cm-3,5008,V particles cm-3,40193,V particles cm-3,No data,V particles cm-3
2011-06-18,15:00:00,No data,V particles cm-3,5127,V particles cm-3,40339,V particles cm-3,No data,V particles cm-3
2011-06-18,16:00:00,No data,V particles cm-3,4509,V particles cm-3,33625,V particles cm-3,No data,V particles cm-3
2011-06-18,17:00:00,No data,V particles cm-3,4084,V particles cm-3,34249,V particles cm-3,No data,V particles cm-3
2011-06-18,18:00:00,No data,V particles cm-3,2882,V particles cm-3,35179,V particles cm-3,No data,V particles cm-3
2011-06-18,19:00:00,No data,V particles cm-3,1659,V particles cm-3,30010,V particles cm-3,No data,V particles cm-3
2011-06-18,20:00:00,No data,V particles cm-3,2396,V particles cm-3,34886,V particles cm-3,No data,V particles cm-3
2011-06-18,21:00:00,No data,V particles cm-3,3231,V particles cm-3,37395,V particles cm-3,No data,V particles cm-3
2011-06-18,22:00:00,No data,V particles cm-3,3302,V particles cm-3,44760,V particles cm-3,No data,V particles cm-3
2011-06-18,23:00:00,No data,V particles cm-3,3042,V particles cm-3,42076,V particles cm-3,No data,V particles cm-3
2011-06-18,24:00:00,No data,V particles cm-3,3008,V particles cm-3,41651,V particles cm-3,No data,V particles cm-3
2011-06-19,01:00:00,No data,V particles cm-3,3339,V particles cm-3,35122,V particles cm-3,No data,V particles cm-3
2011-06-19,02:00:00,No data,V particles cm-3,2866,V particles cm-3,25673,V particles cm-3,No data,V particles cm-3
2011-06-19,03:00:00,No data,V particles cm-3,2517,V particles cm-3,33026,V particles cm-3,No data,V particles cm-3
2011-06-19,04:00:00,No data,V particles cm-3,1807,V particles cm-3,28030,V particles cm-3,No data,V particles cm-3
2011-06-19,05:00:00,No data,V particles cm-3,2175,V particles cm-3,28206,V particles cm-3,No data,V particles cm-3
2011-06-19,06:00:00,No data,V particles cm-3,2736,V particles cm-3,23885,V particles cm-3,No data,V particles cm-3
2011-06-19,07:00:00,No data,V particles cm-3,2535,V particles cm-3,22949,V particles cm-3,No data,V particles cm-3
2011-06-19,08:00:00,No data,V particles cm-3,2803,V particles cm-3,24063,V particles cm-3,No data,V particles cm-3
2011-06-19,09:00:00,No data,V particles cm-3,2861,V particles cm-3,23230,V particles cm-3,No data,V particles cm-3
2011-06-19,10:00:00,No data,V particles cm-3,2889,V particles cm-3,20199,V particles cm-3,No data,V particles cm-3
2011-06-19,11:00:00,No data,V particles cm-3,3071,V particles cm-3,26904,V particles cm-3,5521,V particles cm-3
2011-06-19,12:00:00,No data,V particles cm-3,3898,V particles cm-3,26485,V particles cm-3,5979,V particles cm-3
2011-06-19,13:00:00,No data,V particles cm-3,6323,V particles cm-3,20259,V particles cm-3,6917,V particles cm-3
2011-06-19,14:00:00,No data,V particles cm-3,6126,V particles cm-3,32764,V particles cm-3,10399,V particles cm-3
2011-06-19,15:00:00,No data,V particles cm-3,6717,V particles cm-3,22134,V particles cm-3,7868,V particles cm-3
2011-06-19,16:00:00,No data,V particles cm-3,8280,V particles cm-3,26812,V particles cm-3,9949,V particles cm-3
2011-06-19,17:00:00,No data,V particles cm-3,9546,V particles cm-3,33788,V particles cm-3,9651,V particles cm-3
2011-06-19,18:00:00,No data,V particles cm-3,9139,V particles cm-3,39131,V particles cm-3,17562,V particles cm-3
2011-06-19,19:00:00,No data,V particles cm-3,6151,V particles cm-3,44148,V particles cm-3,25238,V particles cm-3
2011-06-19,20:00:00,No data,V particles cm-3,4613,V particles cm-3,47897,V particles cm-3,20311,V particles cm-3
2011-06-19,21:00:00,No data,V particles cm-3,4544,V particles cm-3,37962,V particles cm-3,11927,V particles cm-3
2011-06-19,22:00:00,No data,V particles cm-3,4432,V particles cm-3,34581,V particles cm-3,10423,V particles cm-3
2011-06-19,23:00:00,9685,V particles cm-3,3288,V particles cm-3,35132,V particles cm-3,9286,V particles cm-3
2011-06-19,24:00:00,13664,V particles cm-3,2470,V particles cm-3,32527,V particles cm-3,8952,V particles cm-3
2011-06-20,01:00:00,12721,V particles cm-3,2230,V particles cm-3,29269,V particles cm-3,8895,V particles cm-3
2011-06-20,02:00:00,18917,V particles cm-3,2075,V particles cm-3,23959,V particles cm-3,8272,V particles cm-3
2011-06-20,03:00:00,16464,V particles cm-3,2012,V particles cm-3,24382,V particles cm-3,8495,V particles cm-3
2011-06-20,04:00:00,13899,V particles cm-3,3321,V particles cm-3,26504,V particles cm-3,13313,V particles cm-3
2011-06-20,05:00:00,20961,V particles cm-3,3566,V particles cm-3,27988,V particles cm-3,18761,V particles cm-3
2011-06-20,06:00:00,11898,V particles cm-3,4107,V particles cm-3,31651,V particles cm-3,17649,V particles cm-3
2011-06-20,07:00:00,6184,V particles cm-3,3299,V particles cm-3,31572,V particles cm-3,18191,V particles cm-3
2011-06-20,08:00:00,6327,V particles cm-3,5599,V particles cm-3,25898,V particles cm-3,14656,V particles cm-3
2011-06-20,09:00:00,12619,V particles cm-3,5969,V particles cm-3,22878,V particles cm-3,12459,V particles cm-3
2011-06-20,10:00:00,6896,V particles cm-3,No data,V particles cm-3,20241,V particles cm-3,13468,V particles cm-3
2011-06-20,11:00:00,No data,V particles cm-3,7227,V particles cm-3,22983,V particles cm-3,15418,V particles cm-3
2011-06-20,12:00:00,No data,V particles cm-3,5898,V particles cm-3,34745,V particles cm-3,17191,V particles cm-3
2011-06-20,13:00:00,No data,V particles cm-3,3771,V particles cm-3,47987,V particles cm-3,13628,V particles cm-3
2011-06-20,14:00:00,No data,V particles cm-3,No data,V particles cm-3,50692,V particles cm-3,13637,V particles cm-3
2011-06-20,15:00:00,No data,V particles cm-3,3370,V particles cm-3,39931,V particles cm-3,13837,V particles cm-3
2011-06-20,16:00:00,No data,V particles cm-3,3781,V particles cm-3,41342,V particles cm-3,12304,V particles cm-3
