Hourly measurement data supplied by UK-air on 27/02/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Tyburn",,"Harwell",,"London Marylebone Road",,"London N. Kensington",
Latitude,,52.511722,,51.571078,,51.522530,,51.521050,,
Longitude,,-1.830583,,-1.325283,,-0.154611,,-0.213492,,
Site Type,,Urban Background,,Rural Background,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,South East,,Greater London,,Greater London,,
Agglomeration,,West Midlands Urban Area,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Birmingham",,"White Horse",,"Westminster",,"Kensington",,
Date,Time,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status
2010-04-05,21:00:00,7697,V particles cm-3,4143,V particles cm-3,40547,V particles cm-3,11087,V particles cm-3
2010-04-05,22:00:00,6493,V particles cm-3,4728,V particles cm-3,41356,V particles cm-3,10955,V particles cm-3
2010-04-05,23:00:00,6108,V particles cm-3,4375,V particles cm-3,38858,V particles cm-3,9604,V particles cm-3
2010-04-05,24:00:00,4520,V particles cm-3,3647,V particles cm-3,30064,V particles cm-3,8837,V particles cm-3
2010-04-06,01:00:00,4484,V particles cm-3,3429,V particles cm-3,28154,V particles cm-3,6814,V particles cm-3
2010-04-06,02:00:00,3666,V particles cm-3,3662,V particles cm-3,21795,V particles cm-3,5923,V particles cm-3
2010-04-06,03:00:00,3610,V particles cm-3,4338,V particles cm-3,22279,V particles cm-3,6162,V particles cm-3
2010-04-06,04:00:00,4463,V particles cm-3,3870,V particles cm-3,24645,V particles cm-3,6517,V particles cm-3
2010-04-06,05:00:00,6990,V particles cm-3,4590,V particles cm-3,30815,V particles cm-3,8357,V particles cm-3
2010-04-06,06:00:00,8770,V particles cm-3,5988,V particles cm-3,48725,V particles cm-3,13705,V particles cm-3
2010-04-06,07:00:00,23569,V particles cm-3,6645,V particles cm-3,55208,V particles cm-3,15334,V particles cm-3
2010-04-06,08:00:00,11176,V particles cm-3,6769,V particles cm-3,54620,V particles cm-3,15347,V particles cm-3
2010-04-06,09:00:00,9275,V particles cm-3,6569,V particles cm-3,52576,V particles cm-3,12688,V particles cm-3
2010-04-06,10:00:00,9003,V particles cm-3,7189,V particles cm-3,49306,V particles cm-3,10426,V particles cm-3
2010-04-06,11:00:00,9049,V particles cm-3,9071,V particles cm-3,47895,V particles cm-3,9997,V particles cm-3
2010-04-06,12:00:00,8985,V particles cm-3,9950,V particles cm-3,48297,V particles cm-3,13858,V particles cm-3
2010-04-06,13:00:00,8780,V particles cm-3,11731,V particles cm-3,54024,V particles cm-3,14683,V particles cm-3
2010-04-06,14:00:00,8596,V particles cm-3,9789,V particles cm-3,50637,V particles cm-3,16522,V particles cm-3
2010-04-06,15:00:00,9093,V particles cm-3,7307,V particles cm-3,48475,V particles cm-3,15162,V particles cm-3
2010-04-06,16:00:00,8923,V particles cm-3,6155,V particles cm-3,48417,V particles cm-3,14132,V particles cm-3
2010-04-06,17:00:00,9000,V particles cm-3,5907,V particles cm-3,52314,V particles cm-3,15387,V particles cm-3
2010-04-06,18:00:00,9038,V particles cm-3,6078,V particles cm-3,44032,V particles cm-3,14928,V particles cm-3
2010-04-06,19:00:00,11361,V particles cm-3,8796,V particles cm-3,45426,V particles cm-3,17136,V particles cm-3
2010-04-06,20:00:00,17578,V particles cm-3,9543,V particles cm-3,30179,V particles cm-3,23254,V particles cm-3
2010-04-06,21:00:00,15760,V particles cm-3,10253,V particles cm-3,29794,V particles cm-3,24738,V particles cm-3
2010-04-06,22:00:00,18167,V particles cm-3,9908,V particles cm-3,29836,V particles cm-3,24991,V particles cm-3
2010-04-06,23:00:00,22995,V particles cm-3,8918,V particles cm-3,34517,V particles cm-3,21975,V particles cm-3
2010-04-06,24:00:00,14609,V particles cm-3,8431,V particles cm-3,36973,V particles cm-3,15454,V particles cm-3
2010-04-07,01:00:00,4819,V particles cm-3,8144,V particles cm-3,32526,V particles cm-3,14498,V particles cm-3
2010-04-07,02:00:00,4458,V particles cm-3,7276,V particles cm-3,36913,V particles cm-3,11059,V particles cm-3
2010-04-07,03:00:00,5622,V particles cm-3,7043,V particles cm-3,33198,V particles cm-3,10256,V particles cm-3
2010-04-07,04:00:00,6396,V particles cm-3,6056,V particles cm-3,37082,V particles cm-3,12654,V particles cm-3
2010-04-07,05:00:00,7960,V particles cm-3,4979,V particles cm-3,46635,V particles cm-3,13603,V particles cm-3
2010-04-07,06:00:00,10704,V particles cm-3,4125,V particles cm-3,51584,V particles cm-3,20618,V particles cm-3
2010-04-07,07:00:00,12561,V particles cm-3,4110,V particles cm-3,50874,V particles cm-3,25377,V particles cm-3
2010-04-07,08:00:00,13008,V particles cm-3,3720,V particles cm-3,39490,V particles cm-3,30996,V particles cm-3
2010-04-07,09:00:00,14759,V particles cm-3,4049,V particles cm-3,56246,V particles cm-3,20957,V particles cm-3
2010-04-07,10:00:00,8836,V particles cm-3,4355,V particles cm-3,28708,V particles cm-3,16547,V particles cm-3
2010-04-07,11:00:00,8162,V particles cm-3,5219,V particles cm-3,26523,V particles cm-3,14003,V particles cm-3
2010-04-07,12:00:00,7154,V particles cm-3,4748,V particles cm-3,24031,V particles cm-3,12101,V particles cm-3
2010-04-07,13:00:00,8076,V particles cm-3,4449,V particles cm-3,23085,V particles cm-3,12150,V particles cm-3
2010-04-07,14:00:00,8240,V particles cm-3,5562,V particles cm-3,25171,V particles cm-3,12773,V particles cm-3
2010-04-07,15:00:00,10791,V particles cm-3,5560,V particles cm-3,21219,V particles cm-3,10616,V particles cm-3
2010-04-07,16:00:00,22384,V particles cm-3,5652,V particles cm-3,19613,V particles cm-3,11814,V particles cm-3
2010-04-07,17:00:00,24728,V particles cm-3,5647,V particles cm-3,22352,V particles cm-3,13676,V particles cm-3
2010-04-07,18:00:00,24073,V particles cm-3,4898,V particles cm-3,23615,V particles cm-3,14405,V particles cm-3
2010-04-07,19:00:00,10431,V particles cm-3,5901,V particles cm-3,24761,V particles cm-3,16759,V particles cm-3
2010-04-07,20:00:00,8693,V particles cm-3,7066,V particles cm-3,27486,V particles cm-3,20234,V particles cm-3
2010-04-07,21:00:00,9198,V particles cm-3,8821,V particles cm-3,24115,V particles cm-3,20639,V particles cm-3
2010-04-07,22:00:00,9276,V particles cm-3,7517,V particles cm-3,24055,V particles cm-3,18278,V particles cm-3
2010-04-07,23:00:00,8390,V particles cm-3,7687,V particles cm-3,21342,V particles cm-3,13800,V particles cm-3
2010-04-07,24:00:00,11061,V particles cm-3,7533,V particles cm-3,19830,V particles cm-3,12225,V particles cm-3
2010-04-08,01:00:00,14788,V particles cm-3,6350,V particles cm-3,19438,V particles cm-3,11188,V particles cm-3
2010-04-08,02:00:00,9156,V particles cm-3,5016,V particles cm-3,14883,V particles cm-3,10955,V particles cm-3
2010-04-08,03:00:00,16117,V particles cm-3,4594,V particles cm-3,15650,V particles cm-3,12129,V particles cm-3
2010-04-08,04:00:00,20189,V particles cm-3,5454,V particles cm-3,19847,V particles cm-3,12082,V particles cm-3
2010-04-08,05:00:00,22521,V particles cm-3,5186,V particles cm-3,32804,V particles cm-3,21539,V particles cm-3
2010-04-08,06:00:00,35119,V particles cm-3,4695,V particles cm-3,57367,V particles cm-3,28248,V particles cm-3
2010-04-08,07:00:00,37753,V particles cm-3,4814,V particles cm-3,54143,V particles cm-3,30370,V particles cm-3
2010-04-08,08:00:00,27146,V particles cm-3,5963,V particles cm-3,43510,V particles cm-3,27632,V particles cm-3
2010-04-08,09:00:00,19203,V particles cm-3,5238,V particles cm-3,32047,V particles cm-3,18116,V particles cm-3
2010-04-08,10:00:00,9382,V particles cm-3,5640,V particles cm-3,22746,V particles cm-3,11718,V particles cm-3
2010-04-08,11:00:00,8059,V particles cm-3,7832,V particles cm-3,21539,V particles cm-3,9866,V particles cm-3
2010-04-08,12:00:00,8861,V particles cm-3,8478,V particles cm-3,21725,V particles cm-3,11375,V particles cm-3
2010-04-08,13:00:00,16101,V particles cm-3,9924,V particles cm-3,21773,V particles cm-3,11646,V particles cm-3
2010-04-08,14:00:00,18857,V particles cm-3,11808,V particles cm-3,26577,V particles cm-3,11661,V particles cm-3
2010-04-08,15:00:00,13555,V particles cm-3,12700,V particles cm-3,24845,V particles cm-3,10798,V particles cm-3
2010-04-08,16:00:00,14451,V particles cm-3,9660,V particles cm-3,24796,V particles cm-3,10999,V particles cm-3
2010-04-08,17:00:00,9188,V particles cm-3,6925,V particles cm-3,23823,V particles cm-3,11597,V particles cm-3
2010-04-08,18:00:00,8426,V particles cm-3,6633,V particles cm-3,25472,V particles cm-3,11238,V particles cm-3
2010-04-08,19:00:00,10378,V particles cm-3,6272,V particles cm-3,21577,V particles cm-3,14512,V particles cm-3
2010-04-08,20:00:00,23688,V particles cm-3,6148,V particles cm-3,34105,V particles cm-3,25302,V particles cm-3
2010-04-08,21:00:00,13751,V particles cm-3,6939,V particles cm-3,44615,V particles cm-3,29199,V particles cm-3
2010-04-08,22:00:00,9107,V particles cm-3,8514,V particles cm-3,73345,V particles cm-3,48311,V particles cm-3
2010-04-08,23:00:00,15946,V particles cm-3,6629,V particles cm-3,74251,V particles cm-3,36942,V particles cm-3
2010-04-08,24:00:00,20852,V particles cm-3,5810,V particles cm-3,78178,V particles cm-3,31894,V particles cm-3
2010-04-09,01:00:00,22027,V particles cm-3,6881,V particles cm-3,61512,V particles cm-3,23991,V particles cm-3
2010-04-09,02:00:00,20994,V particles cm-3,7395,V particles cm-3,49951,V particles cm-3,25713,V particles cm-3
2010-04-09,03:00:00,22470,V particles cm-3,7118,V particles cm-3,46228,V particles cm-3,28458,V particles cm-3
2010-04-09,04:00:00,25483,V particles cm-3,6865,V particles cm-3,49186,V particles cm-3,18789,V particles cm-3
2010-04-09,05:00:00,27385,V particles cm-3,7049,V particles cm-3,79947,V particles cm-3,21419,V particles cm-3
2010-04-09,06:00:00,33762,V particles cm-3,6748,V particles cm-3,70781,V particles cm-3,22366,V particles cm-3
2010-04-09,07:00:00,43589,V particles cm-3,7186,V particles cm-3,86438,V particles cm-3,32635,V particles cm-3
2010-04-09,08:00:00,36167,V particles cm-3,7288,V particles cm-3,49782,V particles cm-3,39409,V particles cm-3
2010-04-09,09:00:00,18266,V particles cm-3,8950,V particles cm-3,38932,V particles cm-3,25467,V particles cm-3
2010-04-09,10:00:00,17434,V particles cm-3,8691,V particles cm-3,40898,V particles cm-3,24686,V particles cm-3
2010-04-09,11:00:00,9628,V particles cm-3,6720,V particles cm-3,54044,V particles cm-3,12866,V particles cm-3
2010-04-09,12:00:00,12499,V particles cm-3,4591,V particles cm-3,37211,V particles cm-3,10699,V particles cm-3
2010-04-09,13:00:00,9269,V particles cm-3,5212,V particles cm-3,43468,V particles cm-3,12183,V particles cm-3
2010-04-09,14:00:00,10042,V particles cm-3,5082,V particles cm-3,29565,V particles cm-3,11696,V particles cm-3
2010-04-09,15:00:00,9187,V particles cm-3,5572,V particles cm-3,51881,V particles cm-3,9705,V particles cm-3
2010-04-09,16:00:00,8996,V particles cm-3,5996,V particles cm-3,29047,V particles cm-3,10642,V particles cm-3
2010-04-09,17:00:00,11421,V particles cm-3,5113,V particles cm-3,20880,V particles cm-3,12566,V particles cm-3
2010-04-09,18:00:00,11222,V particles cm-3,4376,V particles cm-3,22522,V particles cm-3,14255,V particles cm-3
2010-04-09,19:00:00,18243,V particles cm-3,4177,V particles cm-3,24802,V particles cm-3,15918,V particles cm-3
2010-04-09,20:00:00,17773,V particles cm-3,5627,V particles cm-3,25413,V particles cm-3,19665,V particles cm-3
2010-04-09,21:00:00,19300,V particles cm-3,9369,V particles cm-3,30529,V particles cm-3,26259,V particles cm-3
2010-04-09,22:00:00,25472,V particles cm-3,7557,V particles cm-3,41422,V particles cm-3,24816,V particles cm-3
2010-04-09,23:00:00,29150,V particles cm-3,11063,V particles cm-3,47714,V particles cm-3,26094,V particles cm-3
2010-04-09,24:00:00,25009,V particles cm-3,8682,V particles cm-3,49442,V particles cm-3,21292,V particles cm-3
2010-04-10,01:00:00,24910,V particles cm-3,7469,V particles cm-3,38776,V particles cm-3,20849,V particles cm-3
2010-04-10,02:00:00,23343,V particles cm-3,6602,V particles cm-3,33545,V particles cm-3,19668,V particles cm-3
2010-04-10,03:00:00,22678,V particles cm-3,7534,V particles cm-3,25485,V particles cm-3,17360,V particles cm-3
2010-04-10,04:00:00,20587,V particles cm-3,9450,V particles cm-3,26576,V particles cm-3,19644,V particles cm-3
2010-04-10,05:00:00,21953,V particles cm-3,8779,V particles cm-3,22936,V particles cm-3,20001,V particles cm-3
2010-04-10,06:00:00,22124,V particles cm-3,8744,V particles cm-3,26800,V particles cm-3,18761,V particles cm-3
2010-04-10,07:00:00,18033,V particles cm-3,13474,V particles cm-3,29779,V particles cm-3,23518,V particles cm-3
2010-04-10,08:00:00,16727,V particles cm-3,13539,V particles cm-3,28391,V particles cm-3,20563,V particles cm-3
2010-04-10,09:00:00,18554,V particles cm-3,9981,V particles cm-3,31117,V particles cm-3,17509,V particles cm-3
2010-04-10,10:00:00,14805,V particles cm-3,7946,V particles cm-3,24886,V particles cm-3,12659,V particles cm-3
2010-04-10,11:00:00,8791,V particles cm-3,6130,V particles cm-3,23774,V particles cm-3,10737,V particles cm-3
2010-04-10,12:00:00,8910,V particles cm-3,6050,V particles cm-3,22810,V particles cm-3,11694,V particles cm-3
2010-04-10,13:00:00,8851,V particles cm-3,6723,V particles cm-3,23208,V particles cm-3,12103,V particles cm-3
2010-04-10,14:00:00,9089,V particles cm-3,6183,V particles cm-3,21808,V particles cm-3,15003,V particles cm-3
2010-04-10,15:00:00,8329,V particles cm-3,7062,V particles cm-3,22866,V particles cm-3,15434,V particles cm-3
2010-04-10,16:00:00,8425,V particles cm-3,5660,V particles cm-3,38945,V particles cm-3,19684,V particles cm-3
2010-04-10,17:00:00,7505,V particles cm-3,5549,V particles cm-3,43984,V particles cm-3,22736,V particles cm-3
2010-04-10,18:00:00,8597,V particles cm-3,6353,V particles cm-3,34623,V particles cm-3,24710,V particles cm-3
2010-04-10,19:00:00,8486,V particles cm-3,9930,V particles cm-3,27643,V particles cm-3,24158,V particles cm-3
2010-04-10,20:00:00,15936,V particles cm-3,8635,V particles cm-3,38674,V particles cm-3,23067,V particles cm-3
2010-04-10,21:00:00,19876,V particles cm-3,10040,V particles cm-3,42258,V particles cm-3,21097,V particles cm-3
2010-04-10,22:00:00,8813,V particles cm-3,10080,V particles cm-3,39786,V particles cm-3,19446,V particles cm-3
2010-04-10,23:00:00,9427,V particles cm-3,10208,V particles cm-3,25770,V particles cm-3,17764,V particles cm-3
2010-04-10,24:00:00,16022,V particles cm-3,9772,V particles cm-3,25136,V particles cm-3,17229,V particles cm-3
2010-04-11,01:00:00,9364,V particles cm-3,9004,V particles cm-3,19265,V particles cm-3,13496,V particles cm-3
2010-04-11,02:00:00,8789,V particles cm-3,7860,V particles cm-3,11892,V particles cm-3,9027,V particles cm-3
2010-04-11,03:00:00,7605,V particles cm-3,8272,V particles cm-3,9905,V particles cm-3,6671,V particles cm-3
2010-04-11,04:00:00,7046,V particles cm-3,8738,V particles cm-3,6615,V particles cm-3,6631,V particles cm-3
2010-04-11,05:00:00,7766,V particles cm-3,6873,V particles cm-3,5955,V particles cm-3,6743,V particles cm-3
2010-04-11,06:00:00,7520,V particles cm-3,4989,V particles cm-3,10363,V particles cm-3,7010,V particles cm-3
2010-04-11,07:00:00,7707,V particles cm-3,5314,V particles cm-3,14681,V particles cm-3,9652,V particles cm-3
2010-04-11,08:00:00,6775,V particles cm-3,5076,V particles cm-3,17941,V particles cm-3,10402,V particles cm-3
2010-04-11,09:00:00,7272,V particles cm-3,5199,V particles cm-3,19503,V particles cm-3,14596,V particles cm-3
2010-04-11,10:00:00,7488,V particles cm-3,4832,V particles cm-3,17638,V particles cm-3,11607,V particles cm-3
2010-04-11,11:00:00,6740,V particles cm-3,4808,V particles cm-3,14729,V particles cm-3,10025,V particles cm-3
2010-04-11,12:00:00,6546,V particles cm-3,5439,V particles cm-3,15543,V particles cm-3,8575,V particles cm-3
2010-04-11,13:00:00,7209,V particles cm-3,5458,V particles cm-3,12527,V particles cm-3,9099,V particles cm-3
2010-04-11,14:00:00,8128,V particles cm-3,4958,V particles cm-3,16427,V particles cm-3,8549,V particles cm-3
2010-04-11,15:00:00,7887,V particles cm-3,5496,V particles cm-3,12775,V particles cm-3,8699,V particles cm-3
2010-04-11,16:00:00,6371,V particles cm-3,4608,V particles cm-3,9593,V particles cm-3,7356,V particles cm-3
2010-04-11,17:00:00,7197,V particles cm-3,4833,V particles cm-3,8917,V particles cm-3,6862,V particles cm-3
2010-04-11,18:00:00,7175,V particles cm-3,5044,V particles cm-3,10130,V particles cm-3,7908,V particles cm-3
2010-04-11,19:00:00,8779,V particles cm-3,6711,V particles cm-3,13609,V particles cm-3,9462,V particles cm-3
2010-04-11,20:00:00,8806,V particles cm-3,14229,V particles cm-3,17716,V particles cm-3,11298,V particles cm-3
2010-04-11,21:00:00,8634,V particles cm-3,9204,V particles cm-3,9556,V particles cm-3,8646,V particles cm-3
2010-04-11,22:00:00,8247,V particles cm-3,6667,V particles cm-3,10026,V particles cm-3,6171,V particles cm-3
2010-04-11,23:00:00,6922,V particles cm-3,3770,V particles cm-3,5782,V particles cm-3,5934,V particles cm-3
2010-04-11,24:00:00,4437,V particles cm-3,2962,V particles cm-3,6272,V particles cm-3,4956,V particles cm-3
2010-04-12,01:00:00,3468,V particles cm-3,2131,V particles cm-3,5695,V particles cm-3,4047,V particles cm-3
2010-04-12,02:00:00,3001,V particles cm-3,2012,V particles cm-3,4115,V particles cm-3,3169,V particles cm-3
2010-04-12,03:00:00,2913,V particles cm-3,2240,V particles cm-3,4712,V particles cm-3,4106,V particles cm-3
2010-04-12,04:00:00,3444,V particles cm-3,2013,V particles cm-3,5584,V particles cm-3,4958,V particles cm-3
2010-04-12,05:00:00,5049,V particles cm-3,3442,V particles cm-3,7020,V particles cm-3,7624,V particles cm-3
2010-04-12,06:00:00,6627,V particles cm-3,3715,V particles cm-3,13627,V particles cm-3,8204,V particles cm-3
2010-04-12,07:00:00,9205,V particles cm-3,3713,V particles cm-3,17249,V particles cm-3,8617,V particles cm-3
2010-04-12,08:00:00,7810,V particles cm-3,3530,V particles cm-3,20853,V particles cm-3,10842,V particles cm-3
2010-04-12,09:00:00,9852,V particles cm-3,5241,V particles cm-3,18647,V particles cm-3,10989,V particles cm-3
2010-04-12,10:00:00,6583,V particles cm-3,5414,V particles cm-3,20094,V particles cm-3,9703,V particles cm-3
2010-04-12,11:00:00,7121,V particles cm-3,4986,V particles cm-3,19897,V particles cm-3,9922,V particles cm-3
2010-04-12,12:00:00,7395,V particles cm-3,4694,V particles cm-3,17430,V particles cm-3,9802,V particles cm-3
2010-04-12,13:00:00,7321,V particles cm-3,4690,V particles cm-3,18329,V particles cm-3,9507,V particles cm-3
2010-04-12,14:00:00,7694,V particles cm-3,4641,V particles cm-3,17812,V particles cm-3,13273,V particles cm-3
2010-04-12,15:00:00,7288,V particles cm-3,4854,V particles cm-3,13572,V particles cm-3,9773,V particles cm-3
2010-04-12,16:00:00,8299,V particles cm-3,5453,V particles cm-3,17031,V particles cm-3,10831,V particles cm-3
2010-04-12,17:00:00,8247,V particles cm-3,4981,V particles cm-3,15316,V particles cm-3,12242,V particles cm-3
2010-04-12,18:00:00,7907,V particles cm-3,4640,V particles cm-3,17570,V particles cm-3,11283,V particles cm-3
2010-04-12,19:00:00,8764,V particles cm-3,5450,V particles cm-3,19050,V particles cm-3,11285,V particles cm-3
2010-04-12,20:00:00,10754,V particles cm-3,5801,V particles cm-3,19609,V particles cm-3,12418,V particles cm-3
2010-04-12,21:00:00,8682,V particles cm-3,6382,V particles cm-3,19367,V particles cm-3,10658,V particles cm-3
2010-04-12,22:00:00,9599,V particles cm-3,5092,V particles cm-3,17532,V particles cm-3,11201,V particles cm-3
2010-04-12,23:00:00,8997,V particles cm-3,5363,V particles cm-3,16530,V particles cm-3,10889,V particles cm-3
2010-04-12,24:00:00,8722,V particles cm-3,6236,V particles cm-3,17717,V particles cm-3,9924,V particles cm-3
2010-04-13,01:00:00,7659,V particles cm-3,5647,V particles cm-3,13312,V particles cm-3,7742,V particles cm-3
2010-04-13,02:00:00,7171,V particles cm-3,4888,V particles cm-3,11448,V particles cm-3,6962,V particles cm-3
2010-04-13,03:00:00,6955,V particles cm-3,4941,V particles cm-3,7628,V particles cm-3,6872,V particles cm-3
2010-04-13,04:00:00,7813,V particles cm-3,3512,V particles cm-3,7302,V particles cm-3,7713,V particles cm-3
2010-04-13,05:00:00,9046,V particles cm-3,3689,V particles cm-3,12932,V particles cm-3,9370,V particles cm-3
2010-04-13,06:00:00,12617,V particles cm-3,4582,V particles cm-3,21072,V particles cm-3,9939,V particles cm-3
2010-04-13,07:00:00,16923,V particles cm-3,4946,V particles cm-3,22544,V particles cm-3,12794,V particles cm-3
2010-04-13,08:00:00,16586,V particles cm-3,7580,V particles cm-3,23238,V particles cm-3,15024,V particles cm-3
2010-04-13,09:00:00,11182,V particles cm-3,7520,V particles cm-3,22542,V particles cm-3,14201,V particles cm-3
2010-04-13,10:00:00,9542,V particles cm-3,5624,V particles cm-3,18740,V particles cm-3,12537,V particles cm-3
2010-04-13,11:00:00,8498,V particles cm-3,6014,V particles cm-3,20196,V particles cm-3,10462,V particles cm-3
2010-04-13,12:00:00,8978,V particles cm-3,3581,V particles cm-3,20738,V particles cm-3,No data,V particles cm-3
2010-04-13,13:00:00,8291,V particles cm-3,17173,V particles cm-3,21456,V particles cm-3,No data,V particles cm-3
2010-04-13,14:00:00,8387,V particles cm-3,21758,V particles cm-3,24174,V particles cm-3,No data,V particles cm-3
2010-04-13,15:00:00,8677,V particles cm-3,19166,V particles cm-3,30603,V particles cm-3,No data,V particles cm-3
2010-04-13,16:00:00,8355,V particles cm-3,16481,V particles cm-3,23786,V particles cm-3,No data,V particles cm-3
2010-04-13,17:00:00,7222,V particles cm-3,9145,V particles cm-3,21762,V particles cm-3,No data,V particles cm-3
2010-04-13,18:00:00,5723,V particles cm-3,7757,V particles cm-3,20431,V particles cm-3,No data,V particles cm-3
2010-04-13,19:00:00,5377,V particles cm-3,10158,V particles cm-3,18874,V particles cm-3,No data,V particles cm-3
2010-04-13,20:00:00,7587,V particles cm-3,6296,V particles cm-3,14242,V particles cm-3,No data,V particles cm-3
2010-04-13,21:00:00,5282,V particles cm-3,3244,V particles cm-3,11576,V particles cm-3,No data,V particles cm-3
2010-04-13,22:00:00,5079,V particles cm-3,3273,V particles cm-3,8752,V particles cm-3,No data,V particles cm-3
2010-04-13,23:00:00,4163,V particles cm-3,3243,V particles cm-3,10408,V particles cm-3,No data,V particles cm-3
2010-04-13,24:00:00,3386,V particles cm-3,2824,V particles cm-3,8795,V particles cm-3,No data,V particles cm-3
2010-04-14,01:00:00,2940,V particles cm-3,2422,V particles cm-3,4507,V particles cm-3,No data,V particles cm-3
2010-04-14,02:00:00,3392,V particles cm-3,2844,V particles cm-3,5303,V particles cm-3,No data,V particles cm-3
2010-04-14,03:00:00,3884,V particles cm-3,2101,V particles cm-3,6012,V particles cm-3,No data,V particles cm-3
2010-04-14,04:00:00,3739,V particles cm-3,2621,V particles cm-3,6700,V particles cm-3,No data,V particles cm-3
2010-04-14,05:00:00,4773,V particles cm-3,3471,V particles cm-3,11631,V particles cm-3,No data,V particles cm-3
2010-04-14,06:00:00,6386,V particles cm-3,4532,V particles cm-3,20386,V particles cm-3,No data,V particles cm-3
2010-04-14,07:00:00,6753,V particles cm-3,5219,V particles cm-3,24827,V particles cm-3,No data,V particles cm-3
2010-04-14,08:00:00,7757,V particles cm-3,8826,V particles cm-3,23853,V particles cm-3,No data,V particles cm-3
2010-04-14,09:00:00,7294,V particles cm-3,5461,V particles cm-3,23299,V particles cm-3,No data,V particles cm-3
2010-04-14,10:00:00,7961,V particles cm-3,5040,V particles cm-3,26275,V particles cm-3,No data,V particles cm-3
2010-04-14,11:00:00,8059,V particles cm-3,4821,V particles cm-3,25269,V particles cm-3,No data,V particles cm-3
2010-04-14,12:00:00,8004,V particles cm-3,4916,V particles cm-3,20328,V particles cm-3,No data,V particles cm-3
2010-04-14,13:00:00,7525,V particles cm-3,4251,V particles cm-3,22455,V particles cm-3,No data,V particles cm-3
2010-04-14,14:00:00,7654,V particles cm-3,4286,V particles cm-3,23879,V particles cm-3,No data,V particles cm-3
2010-04-14,15:00:00,7886,V particles cm-3,3749,V particles cm-3,20027,V particles cm-3,No data,V particles cm-3
2010-04-14,16:00:00,8176,V particles cm-3,3207,V particles cm-3,19942,V particles cm-3,No data,V particles cm-3
2010-04-14,17:00:00,8307,V particles cm-3,3708,V particles cm-3,22631,V particles cm-3,No data,V particles cm-3
2010-04-14,18:00:00,9079,V particles cm-3,4722,V particles cm-3,25404,V particles cm-3,No data,V particles cm-3
2010-04-14,19:00:00,11305,V particles cm-3,5645,V particles cm-3,24949,V particles cm-3,No data,V particles cm-3
2010-04-14,20:00:00,9651,V particles cm-3,8441,V particles cm-3,22766,V particles cm-3,No data,V particles cm-3
2010-04-14,21:00:00,11169,V particles cm-3,8605,V particles cm-3,21450,V particles cm-3,No data,V particles cm-3
2010-04-14,22:00:00,9149,V particles cm-3,8446,V particles cm-3,21566,V particles cm-3,No data,V particles cm-3
2010-04-14,23:00:00,7137,V particles cm-3,8100,V particles cm-3,21655,V particles cm-3,No data,V particles cm-3
2010-04-14,24:00:00,7026,V particles cm-3,6057,V particles cm-3,21874,V particles cm-3,No data,V particles cm-3
2010-04-15,01:00:00,5620,V particles cm-3,5495,V particles cm-3,13421,V particles cm-3,No data,V particles cm-3
2010-04-15,02:00:00,5853,V particles cm-3,5621,V particles cm-3,8594,V particles cm-3,No data,V particles cm-3
2010-04-15,03:00:00,5116,V particles cm-3,4341,V particles cm-3,8805,V particles cm-3,No data,V particles cm-3
2010-04-15,04:00:00,4500,V particles cm-3,3917,V particles cm-3,7570,V particles cm-3,No data,V particles cm-3
2010-04-15,05:00:00,4780,V particles cm-3,4011,V particles cm-3,12957,V particles cm-3,No data,V particles cm-3
2010-04-15,06:00:00,6162,V particles cm-3,3713,V particles cm-3,17029,V particles cm-3,No data,V particles cm-3
2010-04-15,07:00:00,7715,V particles cm-3,3400,V particles cm-3,18237,V particles cm-3,No data,V particles cm-3
2010-04-15,08:00:00,7417,V particles cm-3,3279,V particles cm-3,22208,V particles cm-3,No data,V particles cm-3
2010-04-15,09:00:00,7410,V particles cm-3,4085,V particles cm-3,18986,V particles cm-3,No data,V particles cm-3
2010-04-15,10:00:00,6663,V particles cm-3,3917,V particles cm-3,19333,V particles cm-3,No data,V particles cm-3
2010-04-15,11:00:00,6498,V particles cm-3,4232,V particles cm-3,20017,V particles cm-3,No data,V particles cm-3
2010-04-15,12:00:00,6991,V particles cm-3,4968,V particles cm-3,18511,V particles cm-3,No data,V particles cm-3
2010-04-15,13:00:00,6680,V particles cm-3,5181,V particles cm-3,19351,V particles cm-3,No data,V particles cm-3
2010-04-15,14:00:00,7262,V particles cm-3,7101,V particles cm-3,19319,V particles cm-3,No data,V particles cm-3
2010-04-15,15:00:00,7941,V particles cm-3,5511,V particles cm-3,18697,V particles cm-3,No data,V particles cm-3
2010-04-15,16:00:00,7612,V particles cm-3,4325,V particles cm-3,18784,V particles cm-3,No data,V particles cm-3
2010-04-15,17:00:00,7643,V particles cm-3,4354,V particles cm-3,18135,V particles cm-3,12066,V particles cm-3
2010-04-15,18:00:00,8099,V particles cm-3,5453,V particles cm-3,17807,V particles cm-3,11282,V particles cm-3
