"date","area","site","ufp"
2012-12-03,"wmid","birmtyb",NA
2012-12-04,"wmid","birmtyb",NA
2012-12-05,"wmid","birmtyb",NA
2012-12-06,"wmid","birmtyb",NA
2012-12-07,"wmid","birmtyb",6304.375
2012-12-08,"wmid","birmtyb",14649.3913043478
2012-12-09,"wmid","birmtyb",NA
2012-12-10,"wmid","birmtyb",NA
2012-12-11,"wmid","birmtyb",25914.3333333333
2012-12-12,"wmid","birmtyb",23272.0833333333
2012-12-13,"wmid","birmtyb",25850.5833333333
2012-12-14,"wmid","birmtyb",11686.25
2012-12-15,"wmid","birmtyb",10595.875
2012-12-16,"wmid","birmtyb",10170.375
2012-12-17,"wmid","birmtyb",14418.875
2012-12-18,"wmid","birmtyb",19346.4583333333
2012-12-19,"wmid","birmtyb",13451.125
2012-12-20,"wmid","birmtyb",10303.75
2012-12-21,"wmid","birmtyb",17186.125
2012-12-22,"wmid","birmtyb",7982.54166666667
2012-12-23,"wmid","birmtyb",7582.5
2012-12-24,"wmid","birmtyb",NA
2012-12-25,"wmid","birmtyb",NA
2012-12-26,"wmid","birmtyb",3865.625
2012-12-27,"wmid","birmtyb",8995.75
2012-12-28,"wmid","birmtyb",5715.75
2012-12-29,"wmid","birmtyb",5064.83333333333
2012-12-30,"wmid","birmtyb",4104.5
2012-12-31,"wmid","birmtyb",4954.66666666667
2013-01-01,"wmid","birmtyb",5229.25
2013-01-02,"wmid","birmtyb",13254.4166666667
2013-01-03,"wmid","birmtyb",14723.2083333333
2013-01-04,"wmid","birmtyb",NA
2013-01-05,"wmid","birmtyb",NA
2013-01-06,"wmid","birmtyb",NA
2013-01-07,"wmid","birmtyb",NA
2013-01-08,"wmid","birmtyb",11521.625
2013-01-09,"wmid","birmtyb",15978.9583333333
2013-01-10,"wmid","birmtyb",14581.5833333333
2013-01-11,"wmid","birmtyb",19872.625
2013-01-12,"wmid","birmtyb",8269.41666666667
2013-01-13,"wmid","birmtyb",11829.9583333333
2013-01-14,"wmid","birmtyb",13250.2083333333
2013-01-15,"wmid","birmtyb",20770.2916666667
2013-01-16,"wmid","birmtyb",15414.0833333333
2013-01-17,"wmid","birmtyb",29871.9166666667
2013-01-18,"wmid","birmtyb",10898.2083333333
2013-01-19,"wmid","birmtyb",7185.95833333333
2013-01-20,"wmid","birmtyb",3610.5
2013-01-21,"wmid","birmtyb",13969.4166666667
2013-01-22,"wmid","birmtyb",17699.1666666667
2013-01-23,"wmid","birmtyb",15171.0416666667
2013-01-24,"wmid","birmtyb",18088.1666666667
2013-01-25,"wmid","birmtyb",12310.875
2013-01-26,"wmid","birmtyb",9480.58333333333
2013-01-27,"wmid","birmtyb",4128.70833333333
2013-01-28,"wmid","birmtyb",8212.95833333333
2013-01-29,"wmid","birmtyb",6965.45833333333
2013-01-30,"wmid","birmtyb",6295.66666666667
2013-01-31,"wmid","birmtyb",NA
2013-02-01,"wmid","birmtyb",NA
2013-02-02,"wmid","birmtyb",NA
2013-02-03,"wmid","birmtyb",NA
2013-02-04,"wmid","birmtyb",NA
2013-02-05,"wmid","birmtyb",NA
2013-02-06,"wmid","birmtyb",NA
2013-02-07,"wmid","birmtyb",NA
2013-02-08,"wmid","birmtyb",NA
2013-02-09,"wmid","birmtyb",NA
2013-02-10,"wmid","birmtyb",NA
2013-02-11,"wmid","birmtyb",NA
2013-02-12,"wmid","birmtyb",NA
2013-02-13,"wmid","birmtyb",NA
2013-02-14,"wmid","birmtyb",NA
2013-02-15,"wmid","birmtyb",NA
2013-02-16,"wmid","birmtyb",NA
2013-02-17,"wmid","birmtyb",NA
2013-02-18,"wmid","birmtyb",NA
2013-02-19,"wmid","birmtyb",NA
2013-02-20,"wmid","birmtyb",NA
2013-02-21,"wmid","birmtyb",NA
2013-02-22,"wmid","birmtyb",NA
2013-02-23,"wmid","birmtyb",NA
2013-02-24,"wmid","birmtyb",NA
2013-02-25,"wmid","birmtyb",NA
2013-02-26,"wmid","birmtyb",NA
2013-02-27,"wmid","birmtyb",NA
2013-02-28,"wmid","birmtyb",NA
2013-03-01,"wmid","birmtyb",9304.58333333333
2013-03-02,"wmid","birmtyb",11182.6666666667
2013-03-03,"wmid","birmtyb",13781.9583333333
2013-03-04,"wmid","birmtyb",11824.1666666667
2013-03-05,"wmid","birmtyb",20029
2013-03-06,"wmid","birmtyb",10167.375
2013-03-07,"wmid","birmtyb",10845.7272727273
2013-03-08,"wmid","birmtyb",9442.08333333333
2013-03-09,"wmid","birmtyb",5692.625
2013-03-10,"wmid","birmtyb",3823.45833333333
2013-03-11,"wmid","birmtyb",4587.5
2013-03-12,"wmid","birmtyb",10003.125
2013-03-13,"wmid","birmtyb",14093.375
2013-03-14,"wmid","birmtyb",15837.2916666667
2013-03-15,"wmid","birmtyb",7398.79166666667
2013-03-16,"wmid","birmtyb",4947.83333333333
2013-03-17,"wmid","birmtyb",8986.70833333333
2013-03-18,"wmid","birmtyb",13513.1666666667
2013-03-19,"wmid","birmtyb",10322.375
2013-03-20,"wmid","birmtyb",7411.54166666667
2013-03-21,"wmid","birmtyb",8711.5
2013-03-22,"wmid","birmtyb",8562.25
2013-03-23,"wmid","birmtyb",6131.04166666667
2013-03-24,"wmid","birmtyb",6407.375
2013-03-25,"wmid","birmtyb",6121.08333333333
2013-03-26,"wmid","birmtyb",7392.41666666667
2013-03-27,"wmid","birmtyb",7949.875
2013-03-28,"wmid","birmtyb",8667.79166666667
2013-03-29,"wmid","birmtyb",7864.25
2013-03-30,"wmid","birmtyb",8115.83333333333
2013-03-31,"wmid","birmtyb",7583.33333333333
2013-04-01,"wmid","birmtyb",4836.5
2013-04-02,"wmid","birmtyb",9622.41666666667
2013-04-03,"wmid","birmtyb",8073.45833333333
2013-04-04,"wmid","birmtyb",6870.29166666667
2013-04-05,"wmid","birmtyb",7573.375
2013-04-06,"wmid","birmtyb",12033.7083333333
2013-04-07,"wmid","birmtyb",11967.7083333333
2013-04-08,"wmid","birmtyb",9019.29166666667
2013-04-09,"wmid","birmtyb",7461.66666666667
2013-04-10,"wmid","birmtyb",9131.29166666667
2013-04-11,"wmid","birmtyb",9370.33333333333
2013-04-12,"wmid","birmtyb",10023.5416666667
2013-04-13,"wmid","birmtyb",5865.41666666667
2013-04-14,"wmid","birmtyb",3315.75
2013-04-15,"wmid","birmtyb",4745.29166666667
2013-04-16,"wmid","birmtyb",5564.66666666667
2013-04-17,"wmid","birmtyb",14348.9166666667
2013-04-18,"wmid","birmtyb",22893.125
2013-04-19,"wmid","birmtyb",7906.08333333333
2013-04-20,"wmid","birmtyb",12676.2916666667
2013-04-21,"wmid","birmtyb",7721.83333333333
2013-04-22,"wmid","birmtyb",8926.20833333333
2013-04-23,"wmid","birmtyb",12374.3333333333
2013-04-24,"wmid","birmtyb",11132.9583333333
2013-04-25,"wmid","birmtyb",7923.29166666667
2013-04-26,"wmid","birmtyb",8837.33333333333
2013-04-27,"wmid","birmtyb",9833.45833333333
2013-04-28,"wmid","birmtyb",9998.54166666667
2013-04-29,"wmid","birmtyb",8259.20833333333
2013-04-30,"wmid","birmtyb",11733
2013-05-01,"wmid","birmtyb",12604.9565217391
2013-05-02,"wmid","birmtyb",11910.25
2013-05-03,"wmid","birmtyb",10813.25
2013-05-04,"wmid","birmtyb",9345.375
2013-05-05,"wmid","birmtyb",9119.875
2013-05-06,"wmid","birmtyb",13606.375
2013-05-07,"wmid","birmtyb",15122.5833333333
2013-05-08,"wmid","birmtyb",11309.3333333333
2013-05-09,"wmid","birmtyb",6737.70833333333
2013-05-10,"wmid","birmtyb",6250.125
2013-05-11,"wmid","birmtyb",6335.20833333333
2013-05-12,"wmid","birmtyb",4769.91666666667
2013-05-13,"wmid","birmtyb",5858.79166666667
2013-05-14,"wmid","birmtyb",7437
2013-05-15,"wmid","birmtyb",9559.58333333333
2013-05-16,"wmid","birmtyb",NA
2013-05-17,"wmid","birmtyb",NA
2013-05-18,"wmid","birmtyb",6537.58333333333
2013-05-19,"wmid","birmtyb",7117.625
2013-05-20,"wmid","birmtyb",6774.70833333333
2013-05-21,"wmid","birmtyb",7056.16666666667
2013-05-22,"wmid","birmtyb",7499.125
2013-05-23,"wmid","birmtyb",8967.95833333333
2013-05-24,"wmid","birmtyb",7727.5
2013-05-25,"wmid","birmtyb",10847.125
2013-05-26,"wmid","birmtyb",8003.91666666667
2013-05-27,"wmid","birmtyb",4691.75
2013-05-28,"wmid","birmtyb",8053.5
2013-05-29,"wmid","birmtyb",5953.5
2013-05-30,"wmid","birmtyb",5829.125
2013-05-31,"wmid","birmtyb",7312.375
2013-06-01,"wmid","birmtyb",12615.6666666667
2013-06-02,"wmid","birmtyb",11136.8333333333
2013-06-03,"wmid","birmtyb",11793.5
2013-06-04,"wmid","birmtyb",10753.375
2013-06-05,"wmid","birmtyb",5131.54166666667
2013-06-06,"wmid","birmtyb",6401.04166666667
2013-06-07,"wmid","birmtyb",9244.29166666667
2013-06-08,"wmid","birmtyb",4268.375
2013-06-09,"wmid","birmtyb",4030
2013-06-10,"wmid","birmtyb",7197.41666666667
2013-06-11,"wmid","birmtyb",10138
2013-06-12,"wmid","birmtyb",6214.08333333333
2013-06-13,"wmid","birmtyb",6997.79166666667
2013-06-14,"wmid","birmtyb",6143.33333333333
2013-06-15,"wmid","birmtyb",6089.625
2013-06-16,"wmid","birmtyb",5035.70833333333
2013-06-17,"wmid","birmtyb",9966.58333333333
2013-06-18,"wmid","birmtyb",8606.75
2013-06-19,"wmid","birmtyb",9623.625
2013-06-20,"wmid","birmtyb",9136.20833333333
2013-06-21,"wmid","birmtyb",7002.33333333333
2013-06-22,"wmid","birmtyb",5033.45833333333
2013-06-23,"wmid","birmtyb",4461.08333333333
2013-06-24,"wmid","birmtyb",10268.5833333333
2013-06-25,"wmid","birmtyb",8703.79166666667
2013-06-26,"wmid","birmtyb",9985.625
2013-06-27,"wmid","birmtyb",7171.66666666667
2013-06-28,"wmid","birmtyb",6620.75
2013-06-29,"wmid","birmtyb",7697.83333333333
2013-06-30,"wmid","birmtyb",5838.95833333333
2013-07-01,"wmid","birmtyb",6887.125
2013-07-02,"wmid","birmtyb",7327.41666666667
2013-07-03,"wmid","birmtyb",9035.875
2013-07-04,"wmid","birmtyb",10360.75
2013-07-05,"wmid","birmtyb",11539.75
2013-07-06,"wmid","birmtyb",9409
2013-07-07,"wmid","birmtyb",11680.2083333333
2013-07-08,"wmid","birmtyb",6617.79166666667
2013-07-09,"wmid","birmtyb",13398.9166666667
2013-07-10,"wmid","birmtyb",7490.41666666667
2013-07-11,"wmid","birmtyb",9815.08333333333
2013-07-12,"wmid","birmtyb",10034.3333333333
2013-07-13,"wmid","birmtyb",8605.70833333333
2013-07-14,"wmid","birmtyb",11065.75
2013-07-15,"wmid","birmtyb",9330.66666666667
2013-07-16,"wmid","birmtyb",8849.54166666667
2013-07-17,"wmid","birmtyb",8912.75
2013-07-18,"wmid","birmtyb",8633.91666666667
2013-07-19,"wmid","birmtyb",11165.0416666667
2013-07-20,"wmid","birmtyb",2953.25
2013-07-21,"wmid","birmtyb",3281.41666666667
2013-07-22,"wmid","birmtyb",6450.08333333333
2013-07-23,"wmid","birmtyb",8369.20833333333
2013-07-24,"wmid","birmtyb",7788.04166666667
2013-07-25,"wmid","birmtyb",6673.16666666667
2013-07-26,"wmid","birmtyb",8842.875
2013-07-27,"wmid","birmtyb",9272.83333333333
2013-07-28,"wmid","birmtyb",3855.45833333333
2013-07-29,"wmid","birmtyb",5524.78260869565
2013-07-30,"wmid","birmtyb",6029.5
2013-07-31,"wmid","birmtyb",6409.375
2013-08-01,"wmid","birmtyb",7515.83333333333
2013-08-02,"wmid","birmtyb",5417.33333333333
2013-08-03,"wmid","birmtyb",5872.66666666667
2013-08-04,"wmid","birmtyb",3633.16666666667
2013-08-05,"wmid","birmtyb",6234.20833333333
2013-08-06,"wmid","birmtyb",9810.08333333333
2013-08-07,"wmid","birmtyb",9433.54166666667
2013-08-08,"wmid","birmtyb",8724.20833333333
2013-08-09,"wmid","birmtyb",8385.29166666667
2013-08-10,"wmid","birmtyb",9172.45833333333
2013-08-11,"wmid","birmtyb",7088.08333333333
2013-08-12,"wmid","birmtyb",8982.125
2013-08-13,"wmid","birmtyb",10186.5
2013-08-14,"wmid","birmtyb",8323.08333333333
2013-08-15,"wmid","birmtyb",6497.79166666667
2013-08-16,"wmid","birmtyb",5738.29166666667
2013-08-17,"wmid","birmtyb",4400.95833333333
2013-08-18,"wmid","birmtyb",5285.08333333333
2013-08-19,"wmid","birmtyb",8671.45833333333
2013-08-20,"wmid","birmtyb",8727.16666666667
2013-08-21,"wmid","birmtyb",8722.79166666667
2013-08-22,"wmid","birmtyb",9435.20833333333
2013-08-23,"wmid","birmtyb",9877.66666666667
2013-08-24,"wmid","birmtyb",6231.95833333333
2013-08-25,"wmid","birmtyb",6537.16666666667
2013-08-26,"wmid","birmtyb",6383.79166666667
2013-08-27,"wmid","birmtyb",6514.70833333333
2013-08-28,"wmid","birmtyb",7087.83333333333
2013-08-29,"wmid","birmtyb",8285.29166666667
2013-08-30,"wmid","birmtyb",6391.16666666667
2013-08-31,"wmid","birmtyb",8676.25
2013-09-01,"wmid","birmtyb",8140
2013-09-02,"wmid","birmtyb",7911.125
2013-09-03,"wmid","birmtyb",12129.6666666667
2013-09-04,"wmid","birmtyb",15045.1666666667
2013-09-05,"wmid","birmtyb",11362.25
2013-09-06,"wmid","birmtyb",10425.9583333333
2013-09-07,"wmid","birmtyb",8247.5
2013-09-08,"wmid","birmtyb",8159.375
2013-09-09,"wmid","birmtyb",9046.83333333333
2013-09-10,"wmid","birmtyb",8437.75
2013-09-11,"wmid","birmtyb",7691.75
2013-09-12,"wmid","birmtyb",7613.20833333333
2013-09-13,"wmid","birmtyb",7005.91666666667
2013-09-14,"wmid","birmtyb",8833.70833333333
2013-09-15,"wmid","birmtyb",6567.33333333333
2013-09-16,"wmid","birmtyb",5396.375
2013-09-17,"wmid","birmtyb",7597.29166666667
2013-09-18,"wmid","birmtyb",7796.125
2013-09-19,"wmid","birmtyb",7807.75
2013-09-20,"wmid","birmtyb",6362.70833333333
2013-09-21,"wmid","birmtyb",7019.625
2013-09-22,"wmid","birmtyb",6101.04166666667
2013-09-23,"wmid","birmtyb",5693.33333333333
2013-09-24,"wmid","birmtyb",NA
2013-09-25,"wmid","birmtyb",NA
2013-09-26,"wmid","birmtyb",NA
2013-09-27,"wmid","birmtyb",NA
2013-09-28,"wmid","birmtyb",NA
2013-09-29,"wmid","birmtyb",NA
2013-09-30,"wmid","birmtyb",NA
2013-10-01,"wmid","birmtyb",NA
2013-10-02,"wmid","birmtyb",NA
2013-10-03,"wmid","birmtyb",NA
2013-10-04,"wmid","birmtyb",NA
2013-10-05,"wmid","birmtyb",NA
2013-10-06,"wmid","birmtyb",NA
2013-10-07,"wmid","birmtyb",NA
2013-10-08,"wmid","birmtyb",NA
2013-10-09,"wmid","birmtyb",NA
2013-10-10,"wmid","birmtyb",NA
2013-10-11,"wmid","birmtyb",NA
2013-10-12,"wmid","birmtyb",NA
2013-10-13,"wmid","birmtyb",NA
2013-10-14,"wmid","birmtyb",NA
2013-10-15,"wmid","birmtyb",NA
2013-10-16,"wmid","birmtyb",NA
2013-10-17,"wmid","birmtyb",NA
2013-10-18,"wmid","birmtyb",NA
2013-10-19,"wmid","birmtyb",NA
2013-10-20,"wmid","birmtyb",NA
2013-10-21,"wmid","birmtyb",NA
2013-10-22,"wmid","birmtyb",NA
2013-10-23,"wmid","birmtyb",NA
2013-10-24,"wmid","birmtyb",NA
2013-10-25,"wmid","birmtyb",NA
2013-10-26,"wmid","birmtyb",NA
2013-10-27,"wmid","birmtyb",NA
2013-10-28,"wmid","birmtyb",NA
2013-10-29,"wmid","birmtyb",NA
2013-10-30,"wmid","birmtyb",NA
2013-10-31,"wmid","birmtyb",NA
2013-11-01,"wmid","birmtyb",NA
2013-11-02,"wmid","birmtyb",NA
2013-11-03,"wmid","birmtyb",NA
2013-11-04,"wmid","birmtyb",NA
2013-11-05,"wmid","birmtyb",NA
2013-11-06,"wmid","birmtyb",NA
2013-11-07,"wmid","birmtyb",NA
2013-11-08,"wmid","birmtyb",NA
2013-11-09,"wmid","birmtyb",NA
2013-11-10,"wmid","birmtyb",NA
2013-11-11,"wmid","birmtyb",NA
2013-11-12,"wmid","birmtyb",NA
2013-11-13,"wmid","birmtyb",NA
2013-11-14,"wmid","birmtyb",NA
2013-11-15,"wmid","birmtyb",NA
2013-11-16,"wmid","birmtyb",NA
2013-11-17,"wmid","birmtyb",NA
2013-11-18,"wmid","birmtyb",NA
2013-11-19,"wmid","birmtyb",NA
2013-11-20,"wmid","birmtyb",NA
2013-11-21,"wmid","birmtyb",NA
2013-11-22,"wmid","birmtyb",NA
2013-11-23,"wmid","birmtyb",NA
2013-11-24,"wmid","birmtyb",NA
2013-11-25,"wmid","birmtyb",NA
2013-11-26,"wmid","birmtyb",NA
2013-11-27,"wmid","birmtyb",NA
2013-11-28,"wmid","birmtyb",NA
2013-11-29,"wmid","birmtyb",NA
2013-11-30,"wmid","birmtyb",NA
2013-12-01,"wmid","birmtyb",NA
2013-12-02,"wmid","birmtyb",NA
2013-12-03,"wmid","birmtyb",NA
2013-12-04,"wmid","birmtyb",NA
2013-12-05,"wmid","birmtyb",NA
2013-12-06,"wmid","birmtyb",NA
2013-12-07,"wmid","birmtyb",NA
2013-12-08,"wmid","birmtyb",NA
2013-12-09,"wmid","birmtyb",NA
2013-12-10,"wmid","birmtyb",NA
2013-12-11,"wmid","birmtyb",NA
2013-12-12,"wmid","birmtyb",NA
2013-12-13,"wmid","birmtyb",NA
2013-12-14,"wmid","birmtyb",NA
2013-12-15,"wmid","birmtyb",NA
2013-12-16,"wmid","birmtyb",NA
2013-12-17,"wmid","birmtyb",NA
2013-12-18,"wmid","birmtyb",NA
2013-12-19,"wmid","birmtyb",NA
2013-12-20,"wmid","birmtyb",NA
2013-12-21,"wmid","birmtyb",NA
2013-12-22,"wmid","birmtyb",NA
2013-12-23,"wmid","birmtyb",NA
2013-12-24,"wmid","birmtyb",NA
2013-12-25,"wmid","birmtyb",NA
2013-12-26,"wmid","birmtyb",NA
2013-12-27,"wmid","birmtyb",NA
2013-12-28,"wmid","birmtyb",NA
2013-12-29,"wmid","birmtyb",NA
2013-12-30,"wmid","birmtyb",NA
2013-12-31,"wmid","birmtyb",NA
2014-01-01,"wmid","birmtyb",NA
2014-01-02,"wmid","birmtyb",NA
2014-01-03,"wmid","birmtyb",NA
2014-01-04,"wmid","birmtyb",NA
2014-01-05,"wmid","birmtyb",NA
2014-01-06,"wmid","birmtyb",NA
2014-01-07,"wmid","birmtyb",NA
2014-01-08,"wmid","birmtyb",NA
2014-01-09,"wmid","birmtyb",NA
2014-01-10,"wmid","birmtyb",NA
2014-01-11,"wmid","birmtyb",NA
2014-01-12,"wmid","birmtyb",NA
2014-01-13,"wmid","birmtyb",NA
2014-01-14,"wmid","birmtyb",NA
2014-01-15,"wmid","birmtyb",NA
2014-01-16,"wmid","birmtyb",NA
2014-01-17,"wmid","birmtyb",NA
2014-01-18,"wmid","birmtyb",NA
2014-01-19,"wmid","birmtyb",NA
2014-01-20,"wmid","birmtyb",NA
2014-01-21,"wmid","birmtyb",NA
2014-01-22,"wmid","birmtyb",NA
2014-01-23,"wmid","birmtyb",NA
2014-01-24,"wmid","birmtyb",NA
2014-01-25,"wmid","birmtyb",NA
2014-01-26,"wmid","birmtyb",NA
2014-01-27,"wmid","birmtyb",NA
2014-01-28,"wmid","birmtyb",NA
2014-01-29,"wmid","birmtyb",NA
2014-01-30,"wmid","birmtyb",NA
2014-01-31,"wmid","birmtyb",NA
2014-02-01,"wmid","birmtyb",NA
2014-02-02,"wmid","birmtyb",NA
2014-02-03,"wmid","birmtyb",NA
2014-02-04,"wmid","birmtyb",NA
2014-02-05,"wmid","birmtyb",NA
2014-02-06,"wmid","birmtyb",NA
2014-02-07,"wmid","birmtyb",NA
2014-02-08,"wmid","birmtyb",NA
2014-02-09,"wmid","birmtyb",NA
2014-02-10,"wmid","birmtyb",NA
2014-02-11,"wmid","birmtyb",NA
2014-02-12,"wmid","birmtyb",NA
2014-02-13,"wmid","birmtyb",NA
2014-02-14,"wmid","birmtyb",NA
2014-02-15,"wmid","birmtyb",NA
2014-02-16,"wmid","birmtyb",NA
2014-02-17,"wmid","birmtyb",NA
2014-02-18,"wmid","birmtyb",NA
2014-02-19,"wmid","birmtyb",NA
2014-02-20,"wmid","birmtyb",NA
2014-02-21,"wmid","birmtyb",NA
2014-02-22,"wmid","birmtyb",NA
2014-02-23,"wmid","birmtyb",NA
2014-02-24,"wmid","birmtyb",NA
2014-02-25,"wmid","birmtyb",NA
2014-02-26,"wmid","birmtyb",NA
2014-02-27,"wmid","birmtyb",NA
2014-02-28,"wmid","birmtyb",NA
2014-03-01,"wmid","birmtyb",NA
2014-03-02,"wmid","birmtyb",NA
2014-03-03,"wmid","birmtyb",NA
2014-03-04,"wmid","birmtyb",NA
2014-03-05,"wmid","birmtyb",NA
2014-03-06,"wmid","birmtyb",NA
2014-03-07,"wmid","birmtyb",NA
2014-03-08,"wmid","birmtyb",NA
2014-03-09,"wmid","birmtyb",NA
2014-03-10,"wmid","birmtyb",NA
2014-03-11,"wmid","birmtyb",NA
2014-03-12,"wmid","birmtyb",NA
2014-03-13,"wmid","birmtyb",NA
2014-03-14,"wmid","birmtyb",NA
2014-03-15,"wmid","birmtyb",NA
2014-03-16,"wmid","birmtyb",NA
2014-03-17,"wmid","birmtyb",NA
2014-03-18,"wmid","birmtyb",NA
2014-03-19,"wmid","birmtyb",NA
2014-03-20,"wmid","birmtyb",NA
2014-03-21,"wmid","birmtyb",NA
2014-03-22,"wmid","birmtyb",NA
2014-03-23,"wmid","birmtyb",NA
2014-03-24,"wmid","birmtyb",NA
2014-03-25,"wmid","birmtyb",NA
2014-03-26,"wmid","birmtyb",NA
2014-03-27,"wmid","birmtyb",NA
2014-03-28,"wmid","birmtyb",NA
2014-03-29,"wmid","birmtyb",NA
2014-03-30,"wmid","birmtyb",NA
2014-03-31,"wmid","birmtyb",NA
2014-04-01,"wmid","birmtyb",NA
2014-04-02,"wmid","birmtyb",NA
2014-04-03,"wmid","birmtyb",NA
2014-04-04,"wmid","birmtyb",NA
2014-04-05,"wmid","birmtyb",NA
2014-04-06,"wmid","birmtyb",NA
2014-04-07,"wmid","birmtyb",NA
2014-04-08,"wmid","birmtyb",NA
2014-04-09,"wmid","birmtyb",NA
2014-04-10,"wmid","birmtyb",NA
2014-04-11,"wmid","birmtyb",NA
2014-04-12,"wmid","birmtyb",NA
2014-04-13,"wmid","birmtyb",NA
2014-04-14,"wmid","birmtyb",NA
2014-04-15,"wmid","birmtyb",NA
2014-04-16,"wmid","birmtyb",NA
2014-04-17,"wmid","birmtyb",NA
2014-04-18,"wmid","birmtyb",NA
2014-04-19,"wmid","birmtyb",NA
2014-04-20,"wmid","birmtyb",NA
2014-04-21,"wmid","birmtyb",NA
2014-04-22,"wmid","birmtyb",NA
2014-04-23,"wmid","birmtyb",NA
2014-04-24,"wmid","birmtyb",NA
2014-04-25,"wmid","birmtyb",NA
2014-04-26,"wmid","birmtyb",NA
2014-04-27,"wmid","birmtyb",NA
2014-04-28,"wmid","birmtyb",NA
2014-04-29,"wmid","birmtyb",NA
2014-04-30,"wmid","birmtyb",NA
2014-05-01,"wmid","birmtyb",NA
2014-05-02,"wmid","birmtyb",NA
2014-05-03,"wmid","birmtyb",NA
2014-05-04,"wmid","birmtyb",NA
2014-05-05,"wmid","birmtyb",NA
2014-05-06,"wmid","birmtyb",NA
2014-05-07,"wmid","birmtyb",NA
2014-05-08,"wmid","birmtyb",NA
2014-05-09,"wmid","birmtyb",NA
2014-05-10,"wmid","birmtyb",NA
2014-05-11,"wmid","birmtyb",NA
2014-05-12,"wmid","birmtyb",NA
2014-05-13,"wmid","birmtyb",NA
2014-05-14,"wmid","birmtyb",NA
2014-05-15,"wmid","birmtyb",NA
2014-05-16,"wmid","birmtyb",NA
2014-05-17,"wmid","birmtyb",NA
2014-05-18,"wmid","birmtyb",NA
2014-05-19,"wmid","birmtyb",NA
2014-05-20,"wmid","birmtyb",NA
2014-05-21,"wmid","birmtyb",NA
2014-05-22,"wmid","birmtyb",NA
2014-05-23,"wmid","birmtyb",NA
2014-05-24,"wmid","birmtyb",NA
2014-05-25,"wmid","birmtyb",NA
2014-05-26,"wmid","birmtyb",NA
2014-05-27,"wmid","birmtyb",NA
2014-05-28,"wmid","birmtyb",NA
2014-05-29,"wmid","birmtyb",NA
2014-05-30,"wmid","birmtyb",NA
2014-05-31,"wmid","birmtyb",NA
2014-06-01,"wmid","birmtyb",NA
2014-06-02,"wmid","birmtyb",NA
2014-06-03,"wmid","birmtyb",NA
2014-06-04,"wmid","birmtyb",NA
2014-06-05,"wmid","birmtyb",NA
2014-06-06,"wmid","birmtyb",NA
2014-06-07,"wmid","birmtyb",NA
2014-06-08,"wmid","birmtyb",NA
2014-06-09,"wmid","birmtyb",NA
2014-06-10,"wmid","birmtyb",NA
2014-06-11,"wmid","birmtyb",NA
2014-06-12,"wmid","birmtyb",NA
2014-06-13,"wmid","birmtyb",NA
2014-06-14,"wmid","birmtyb",NA
2014-06-15,"wmid","birmtyb",NA
2014-06-16,"wmid","birmtyb",NA
2014-06-17,"wmid","birmtyb",NA
2014-06-18,"wmid","birmtyb",NA
2014-06-19,"wmid","birmtyb",NA
2014-06-20,"wmid","birmtyb",NA
2014-06-21,"wmid","birmtyb",NA
2014-06-22,"wmid","birmtyb",NA
2014-06-23,"wmid","birmtyb",NA
2014-06-24,"wmid","birmtyb",NA
2014-06-25,"wmid","birmtyb",NA
2014-06-26,"wmid","birmtyb",NA
2014-06-27,"wmid","birmtyb",NA
2014-06-28,"wmid","birmtyb",NA
2014-06-29,"wmid","birmtyb",NA
2014-06-30,"wmid","birmtyb",NA
2014-07-01,"wmid","birmtyb",NA
2014-07-02,"wmid","birmtyb",NA
2014-07-03,"wmid","birmtyb",NA
2014-07-04,"wmid","birmtyb",NA
2014-07-05,"wmid","birmtyb",NA
2014-07-06,"wmid","birmtyb",NA
2014-07-07,"wmid","birmtyb",NA
2014-07-08,"wmid","birmtyb",NA
2014-07-09,"wmid","birmtyb",NA
2014-07-10,"wmid","birmtyb",NA
2014-07-11,"wmid","birmtyb",NA
2014-07-12,"wmid","birmtyb",NA
2014-07-13,"wmid","birmtyb",NA
2014-07-14,"wmid","birmtyb",NA
2014-07-15,"wmid","birmtyb",NA
2014-07-16,"wmid","birmtyb",NA
2014-07-17,"wmid","birmtyb",NA
2014-07-18,"wmid","birmtyb",NA
2014-07-19,"wmid","birmtyb",NA
2014-07-20,"wmid","birmtyb",NA
2014-07-21,"wmid","birmtyb",NA
2014-07-22,"wmid","birmtyb",NA
2014-07-23,"wmid","birmtyb",NA
2014-07-24,"wmid","birmtyb",NA
2014-07-25,"wmid","birmtyb",NA
2014-07-26,"wmid","birmtyb",NA
2014-07-27,"wmid","birmtyb",NA
2014-07-28,"wmid","birmtyb",NA
2014-07-29,"wmid","birmtyb",NA
2014-07-30,"wmid","birmtyb",NA
2014-07-31,"wmid","birmtyb",NA
2014-08-01,"wmid","birmtyb",NA
2014-08-02,"wmid","birmtyb",NA
2014-08-03,"wmid","birmtyb",NA
2014-08-04,"wmid","birmtyb",NA
2014-08-05,"wmid","birmtyb",NA
2014-08-06,"wmid","birmtyb",NA
2014-08-07,"wmid","birmtyb",NA
2014-08-08,"wmid","birmtyb",NA
2014-08-09,"wmid","birmtyb",NA
2014-08-10,"wmid","birmtyb",NA
2014-08-11,"wmid","birmtyb",NA
2014-08-12,"wmid","birmtyb",NA
2014-08-13,"wmid","birmtyb",NA
