date,area,site,ufp,nonext,tmean,no2,pm10,pm25,dow,holiday
2015-12-30,london,kensington,5349.625,39,11.0438938140869,16.6162261962891,15.1979475021362,6.79292440414429,3,0
2015-12-31,london,kensington,5965.79166666667,13,9.21353340148926,20.9570178985596,13.4588603973389,5.92625093460083,4,0
2016-01-01,london,kensington,12001.9130434783,153,5.30126094818115,35.2569732666016,18.9398326873779,11.2317485809326,5,1
2016-01-02,london,kensington,7050.58333333333,186,6.53691244125366,19.9773750305176,10.8543090820313,5.5156307220459,6,0
2016-01-03,london,kensington,8396.41666666667,165,6.9286732673645,25.8474578857422,11.7230787277222,5.44000005722046,7,0
2016-01-04,london,kensington,8634.375,178,7.5713152885437,38.3115043640137,15.1031932830811,6.58936977386475,1,0
2016-01-05,london,kensington,12669.9583333333,194,7.6034426689148,53.2748184204102,17.5137672424316,9.51339817047119,2,0
2016-01-06,london,kensington,16235.8333333333,186,6.44160079956055,64.4982986450195,27.829740524292,20.3970317840576,3,0
2016-01-07,london,kensington,8928.66666666667,193,7.56503057479858,31.9073181152344,11.5762958526611,5.59646511077881,4,0
2016-01-08,london,kensington,12774.0416666667,155,5.16025114059448,43.9531440734863,16.3603630065918,8.19342136383057,5,0
2016-01-09,london,kensington,4948.95833333333,180,7.37047672271729,23.4273357391357,12.0685710906982,5.70103263854981,6,0
2016-01-10,london,kensington,8027.25,156,6.90608215332031,25.0596237182617,11.1438007354736,4.91396951675415,7,0
2016-01-11,london,kensington,9900.70833333333,175,5.58183765411377,44.1835746765137,12.1444988250732,6.96479272842407,1,0
2016-01-12,london,kensington,9337.45833333333,176,5.23771047592163,28.0049076080322,10.7806587219238,5.36196136474609,2,0
2016-01-13,london,kensington,11176,188,4.60888051986694,41.0858764648438,16.1977024078369,7.38661527633667,3,0
2016-01-14,london,kensington,10539.125,171,3.37648415565491,30.9925270080566,9.61827564239502,4.41420984268189,4,0
2016-01-15,london,kensington,12148.75,181,3.10786199569702,39.7922706604004,13.4509162902832,6.85360860824585,5,0
2016-01-16,london,kensington,17768.0416666667,187,1.88457655906677,58.4798316955567,27.0765495300293,16.7602405548096,6,0
2016-01-17,london,kensington,12592.4166666667,206,1.76028501987457,41.7229652404785,16.2620620727539,10.4215040206909,7,0
2016-01-18,london,kensington,13247.9166666667,192,2.79662084579468,47.6641616821289,24.9622592926025,14.4984321594238,1,0
2016-01-19,london,kensington,32200.75,175,0.881165981292725,92.3512115478516,47.7450218200684,33.236141204834,2,0
2016-01-20,london,kensington,28948.7083333333,170,1.16802489757538,97.6001129150391,56.4042739868164,44.1786956787109,3,0
2016-01-21,london,kensington,16738.8333333333,186,2.25504159927368,56.9382476806641,30.9619865417481,23.9390850067139,4,0
2016-01-22,london,kensington,13647.5454545455,204,6.16451025009155,39.3995513916016,20.76291847229,11.9634742736816,5,0
2016-01-23,london,kensington,9797.45833333333,207,7.60331106185913,35.9869842529297,21.8300533294678,10.8208084106445,6,0
2016-01-24,london,kensington,5079.75,196,9.7030143737793,24.0030174255371,13.2638845443726,8.53831768035889,7,0
2016-01-25,london,kensington,7845.33333333333,182,11.2270851135254,28.1982536315918,18.3521881103516,9.0059814453125,1,0
2016-01-26,london,kensington,5536.625,182,8.844895362854,22.0185394287109,16.0612640380859,6.3942756652832,2,0
2016-01-27,london,kensington,5097.625,174,11.0403442382813,21.3774433135986,8.44812679290772,3.64134764671326,3,0
2016-01-28,london,kensington,10336.2083333333,171,6.45098781585693,32.6983795166016,16.906551361084,6.45489740371704,4,0
2016-01-29,london,kensington,4664,189,7.30871057510376,18.7375888824463,10.5154943466187,4.2556300163269,5,0
2016-01-30,london,kensington,9451.5,189,7.54944944381714,21.0268268585205,12.5773448944092,5.20295715332031,6,0
2016-01-31,london,kensington,13332.6666666667,157,8.41096496582031,23.5908298492432,10.6985206604004,5.07155466079712,7,0
2016-02-01,london,kensington,7957.18181818182,183,9.84383487701416,17.4291706085205,16.3391437530518,7.26976203918457,1,0
2016-02-02,london,kensington,10320,194,9.11263179779053,23.2475605010986,18.6192474365234,7.77469396591187,2,0
2016-02-03,london,kensington,10731.0909090909,190,5.76834917068481,34.1032371520996,15.2126979827881,6.69709587097168,3,0
2016-02-04,london,kensington,11228.8333333333,177,8.45381259918213,35.5922966003418,14.8617658615112,7.51726627349854,4,0
2016-02-05,london,kensington,,171,9.94275665283203,25.3967914581299,12.8034324645996,6.06821489334106,5,0
2016-02-06,london,kensington,,165,10.583514213562,15.1049814224243,15.3139925003052,7.61398220062256,6,0
2016-02-07,london,kensington,,174,7.42207145690918,14.5639123916626,10.6999492645264,4.60798120498657,7,0
2016-02-08,london,kensington,,187,7.68947505950928,15.6360626220703,18.0612049102783,7.73415184020996,1,0
2016-02-09,london,kensington,,173,5.77441310882568,33.6019096374512,15.221643447876,6.43366479873657,2,0
2016-02-10,london,kensington,,162,6.17957639694214,46.2850608825684,15.8937587738037,8.16828346252441,3,0
2016-02-11,london,kensington,,171,3.70802021026611,70.9452896118164,29.0926265716553,17.5811023712158,4,0
2016-02-12,london,kensington,,185,2.93816637992859,54.0219573974609,21.0565814971924,14.3540945053101,5,0
2016-02-13,london,kensington,,156,3.02393293380737,39.3919448852539,21.6796989440918,16.7950572967529,6,0
2016-02-14,london,kensington,,170,4.17262887954712,22.7182998657227,16.5974102020264,10.5769186019897,7,0
2016-02-15,london,kensington,,166,3.18903136253357,35.9464492797852,15.8332624435425,8.67380332946777,1,0
2016-02-16,london,kensington,,163,2.45226240158081,55.7534217834473,24.7618503570557,14.7062673568726,2,0
2016-02-17,london,kensington,,165,3.24450373649597,41.4494132995605,20.5200653076172,11.5306844711304,3,0
2016-02-18,london,kensington,,185,5.56893014907837,51.344108581543,21.152681350708,12.4029521942139,4,0
2016-02-19,london,kensington,,171,4.36360740661621,41.2189712524414,16.0824718475342,8.87666606903076,5,0
2016-02-20,london,kensington,10245.9583333333,154,7.35811805725098,18.6547050476074,9.54950714111328,4.46981573104858,6,0
2016-02-21,london,kensington,5955.82608695652,184,11.8867139816284,12.694185256958,9.57101631164551,4.57050895690918,7,0
2016-02-22,london,kensington,7587.33333333333,180,8.364501953125,34.7065353393555,13.2686014175415,5.90269279479981,1,0
2016-02-23,london,kensington,11470.75,161,6.17354154586792,52.3630065917969,21.5623111724854,11.1923389434814,2,0
2016-02-24,london,kensington,18570.5652173913,157,3.13185548782349,73.0927581787109,33.0226974487305,20.2015361785889,3,0
2016-02-25,london,kensington,15265.4583333333,167,1.99047088623047,73.1558227539063,35.3398361206055,22.7483997344971,4,0
2016-02-26,london,kensington,13274.6666666667,193,3.63193154335022,62.8185195922852,34.5211181640625,23.5150089263916,5,0
2016-02-27,london,kensington,8616.5,182,4.1690673828125,34.1768684387207,26.578332901001,20.4621486663818,6,0
2016-02-28,london,kensington,6775.54166666667,175,5.09280109405518,21.9232749938965,12.1663475036621,6.65758991241455,7,0
2016-02-29,london,kensington,9391.41666666667,162,4.50029230117798,47.9828147888184,19.7430877685547,10.2763843536377,1,0
2016-03-01,london,kensington,8697.5652173913,198,8.30806827545166,26.2981109619141,12.08815574646,5.81405162811279,2,0
2016-03-02,london,kensington,6576.79166666667,189,5.39933490753174,23.3978881835938,11.4056072235107,5.04911279678345,3,0
2016-03-03,london,kensington,7653.54166666667,192,6.17431306838989,30.6358547210693,13.6224956512451,6.02303981781006,4,0
2016-03-04,london,kensington,10098.7826086957,180,5.06135559082031,43.1130752563477,15.6997995376587,7.33293294906616,5,0
2016-03-05,london,kensington,8933.45833333333,152,2.72391247749329,39.182300567627,16.496711730957,10.9103088378906,6,0
2016-03-06,london,kensington,8465.375,157,3.5458357334137,36.2727470397949,17.0089931488037,10.0144958496094,7,0
2016-03-07,london,kensington,10475.5833333333,160,3.63789916038513,43.7344741821289,18.9905853271484,10.3454647064209,1,0
2016-03-08,london,kensington,12513.2608695652,191,3.32986903190613,49.5240364074707,21.4628295898438,11.847243309021,2,0
2016-03-09,london,kensington,7855.20833333333,187,6.01757144927979,34.3127784729004,13.0336389541626,7.60257434844971,3,0
2016-03-10,london,kensington,10302.5833333333,199,7.086012840271,50.771110534668,32.0976142883301,24.8629360198975,4,0
2016-03-11,london,kensington,14017.2608695652,186,5.1526985168457,65.7680435180664,54.7671165466309,46.9270896911621,5,0
2016-03-12,london,kensington,13044.0833333333,193,6.5874457359314,60.4583015441895,68.3603057861328,59.5889205932617,6,0
2016-03-13,london,kensington,8089.18181818182,213,5.92909383773804,32.9712524414063,38.4142875671387,33.9998359680176,7,0
2016-03-14,london,kensington,7703.25,202,7.00270986557007,30.3119678497314,29.9196853637695,21.7605724334717,1,0
2016-03-15,london,kensington,7822.54166666667,161,5.04448652267456,34.1679458618164,24.5734462738037,18.3803672790527,2,0
2016-03-16,london,kensington,6960.70833333333,199,7.6711220741272,27.2293815612793,23.30202293396,16.6809253692627,3,0
2016-03-17,london,kensington,9701,188,6.42721748352051,40.7691383361816,34.5275459289551,27.3813915252686,4,0
2016-03-18,london,kensington,7480.29166666667,169,3.96383786201477,37.1722412109375,18.8314323425293,12.9289140701294,5,0
2016-03-19,london,kensington,5849,181,6.32161283493042,23.0569381713867,11.6764345169067,6.31560373306274,6,0
2016-03-20,london,kensington,6541.79166666667,209,7.72470283508301,27.9724903106689,13.6577787399292,8.25502014160156,7,0
2016-03-21,london,kensington,9098.79166666667,180,8.73063850402832,46.9666633605957,27.5480003356934,18.3199443817139,1,0
2016-03-22,london,kensington,11940.2916666667,178,7.17917156219482,57.7820549011231,31.8907661437988,22.1575031280518,2,0
2016-03-23,london,kensington,9432,181,7.46095180511475,57.4901580810547,37.6362113952637,28.5796432495117,3,0
2016-03-24,london,kensington,10360.7916666667,190,8.05411148071289,37.8480415344238,23.0462245941162,16.6234588623047,4,0
2016-03-25,london,kensington,8636.125,179,11.034065246582,28.7192039489746,15.2047710418701,8.34042167663574,5,1
2016-03-26,london,kensington,5863.33333333333,168,9.84793472290039,18.9889354705811,13.6686344146729,7.54871416091919,6,0
2016-03-27,london,kensington,4717.5,170,8.37767314910889,14.0974502563477,10.8755311965942,4.65466165542603,7,0
2016-03-28,london,kensington,8225.58333333333,162,8.32645416259766,15.8734884262085,8.59266471862793,4.09949350357056,1,1
2016-03-29,london,kensington,9668.375,170,8.54244232177734,24.1752891540527,11.0841302871704,4.7151403427124,2,0
2016-03-30,london,kensington,12285.4583333333,164,8.49567222595215,37.1226844787598,15.0983037948608,7.11586380004883,3,0
2016-03-31,london,kensington,10465.875,161,8.27279090881348,48.5148429870606,18.8311443328857,11.3172922134399,4,0
2016-04-01,london,kensington,10872.8181818182,170,6.80152797698975,41.6429290771484,24.2608070373535,15.0742673873901,5,0
2016-04-02,london,kensington,9531.375,172,11.1351184844971,27.9298248291016,23.2378368377686,17.2913150787354,6,0
2016-04-03,london,kensington,9139.5652173913,193,11.4109592437744,26.9934234619141,22.6780071258545,18.9845447540283,7,0
2016-04-04,london,kensington,8118.25,176,10.839864730835,30.9312305450439,17.4568843841553,10.4582767486572,1,0
2016-04-05,london,kensington,8769.5,161,10.7168493270874,32.6439552307129,16.5799694061279,9.41264533996582,2,0
2016-04-06,london,kensington,12434.7083333333,143,9.08890914916992,24.2136859893799,13.2261257171631,6.48413372039795,3,0
2016-04-07,london,kensington,9913.625,177,7.93959522247315,31.3422393798828,12.4018402099609,6.24318504333496,4,0
2016-04-08,london,kensington,10661.5,148,8.43910217285156,41.0962829589844,17.5537910461426,9.67096424102783,5,0
2016-04-09,london,kensington,11285.5,179,8.98241901397705,28.4913349151611,11.7200117111206,6.24197959899902,6,0
2016-04-10,london,kensington,12683.8333333333,166,6.76088953018189,29.0061836242676,15.7839326858521,8.99835014343262,7,0
2016-04-11,london,kensington,10708.8695652174,185,11.4196262359619,41.7275466918945,33.1892356872559,24.6204700469971,1,0
2016-04-12,london,kensington,9729.625,177,12.0571203231812,43.0523071289063,17.4151000976563,10.6073007583618,2,0
2016-04-13,london,kensington,12368.4166666667,156,10.3721361160278,49.8974227905273,21.8574905395508,13.1899757385254,3,0
2016-04-14,london,kensington,9697.70833333333,184,11.551778793335,42.8787269592285,20.7513065338135,13.3298482894897,4,0
2016-04-15,london,kensington,8169,170,10.721170425415,41.7089538574219,14.6775283813477,9.88375759124756,5,0
2016-04-16,london,kensington,6652.66666666667,169,6.5816330909729,28.0791759490967,10.5242652893066,6.76778078079224,6,0
2016-04-17,london,kensington,8733.91666666667,175,6.12248468399048,34.1864624023438,12.5121011734009,7.99993467330933,7,0
2016-04-18,london,kensington,12372.0416666667,134,7.38099002838135,37.335262298584,17.1676025390625,9.36394119262695,1,0
2016-04-19,london,kensington,9974.5,160,11.7382688522339,31.9984302520752,18.5116844177246,9.18790912628174,2,0
2016-04-20,london,kensington,10093.4583333333,169,8.67413997650147,30.8376979827881,23.5062847137451,10.7571353912354,3,0
2016-04-21,london,kensington,10973.7916666667,164,10.7767496109009,30.6578578948975,27.0120029449463,13.8867444992065,4,0
2016-04-22,london,kensington,9193.86956521739,144,9.36740875244141,27.8194751739502,19.1250133514404,9.90421295166016,5,0
2016-04-23,london,kensington,9754,162,6.96103477478027,27.5908050537109,12.7177810668945,7.08931970596314,6,0
2016-04-24,london,kensington,7932.29166666667,148,6.17596817016602,25.0837440490723,11.7632122039795,7.174072265625,7,0
2016-04-25,london,kensington,9182.41666666667,159,8.37204647064209,31.9652805328369,13.3855438232422,7.51769590377808,1,0
2016-04-26,london,kensington,7828.66666666667,148,5.9457950592041,27.0138053894043,11.2942733764648,5.48050451278687,2,0
2016-04-27,london,kensington,8327.875,171,6.14675140380859,32.615795135498,14.7109203338623,8.05483818054199,3,0
2016-04-28,london,kensington,9593.20833333333,171,5.97639989852905,29.1883640289307,15.5572624206543,8.44633197784424,4,0
2016-04-29,london,kensington,10652.1666666667,172,8.12584781646729,26.2753620147705,12.5633983612061,5.63328838348389,5,0
2016-04-30,london,kensington,9315.70833333333,182,7.2194619178772,33.8865165710449,12.7263116836548,6.93460893630981,6,0
2016-05-01,london,kensington,11799.75,143,8.57033157348633,27.3710021972656,14.7863206863403,8.56241607666016,7,0
2016-05-02,london,kensington,5650.26086956522,156,13.3792657852173,18.2671527862549,14.4731664657593,7.77117586135864,1,1
2016-05-03,london,kensington,9963.17391304348,149,9.74905681610107,33.2893028259277,17.1697235107422,8.374587059021,2,0
2016-05-04,london,kensington,10971.0909090909,159,10.4992818832397,39.6792526245117,20.2631206512451,10.5374917984009,3,0
2016-05-05,london,kensington,12015.2916666667,191,12.6000785827637,45.5363883972168,26.1838932037354,15.006121635437,4,0
2016-05-06,london,kensington,13249.5652173913,159,14.5408229827881,52.3177337646484,33.9652824401855,22.2596549987793,5,0
2016-05-07,london,kensington,,168,17.452278137207,39.4397888183594,36.2566261291504,27.6905403137207,6,0
2016-05-08,london,kensington,,178,18.8779106140137,32.8595390319824,24.2338027954102,16.4963207244873,7,0
2016-05-09,london,kensington,,188,18.8054218292236,41.0078620910645,30.604398727417,19.304666519165,1,0
2016-05-10,london,kensington,9726.91666666667,179,15.8522481918335,41.2351570129395,28.8296203613281,21.3808212280273,2,0
2016-05-11,london,kensington,8254.95833333333,153,16.7063465118408,39.6978492736816,29.3860092163086,22.090217590332,3,0
2016-05-12,london,kensington,7056.29166666667,141,17.4177112579346,28.2867240905762,35.660343170166,24.6453647613525,4,0
2016-05-13,london,kensington,4993,132,14.3189496994019,19.8450126647949,26.7022228240967,15.4020462036133,5,0
2016-05-14,london,kensington,6230.33333333333,125,10.4363670349121,24.8956527709961,16.7211666107178,9.14216613769531,6,0
2016-05-15,london,kensington,8647.375,151,10.2514934539795,31.9528179168701,20.2049121856689,11.8639535903931,7,0
2016-05-16,london,kensington,8802.08333333333,153,12.529598236084,41.0747566223145,23.6638164520264,13.5993843078613,1,0
2016-05-17,london,kensington,9664.7,155,12.307806968689,30.7323513031006,21.1368598937988,12.6669645309448,2,0
2016-05-18,london,kensington,6566.91304347826,160,12.6714277267456,27.6766719818115,14.0458269119263,8.01122188568115,3,0
2016-05-19,london,kensington,7425.83333333333,148,14.0942363739014,24.6608009338379,16.2760009765625,9.7745304107666,4,0
2016-05-20,london,kensington,9260.79166666667,147,15.7639274597168,20.4490432739258,15.895188331604,8.92907333374023,5,0
2016-05-21,london,kensington,5036.54166666667,151,15.1248636245728,17.5678215026855,14.3314361572266,8.56827831268311,6,0
2016-05-22,london,kensington,7430.91666666667,145,14.7848196029663,21.905933380127,12.0436134338379,6.91618156433106,7,0
2016-05-23,london,kensington,7689.83333333333,142,14.1036682128906,25.4158535003662,13.0973014831543,7.13377475738525,1,0
2016-05-24,london,kensington,7516.70833333333,131,11.8349876403809,22.6223449707031,14.5227966308594,7.4188232421875,2,0
2016-05-25,london,kensington,5700.33333333333,137,11.3692083358765,29.9690017700195,15.6977462768555,8.49037075042725,3,0
2016-05-26,london,kensington,9753.625,141,13.4768018722534,35.9537925720215,19.5488452911377,12.5972604751587,4,0
2016-05-27,london,kensington,8849.60869565217,132,15.4191341400146,31.8459091186523,25.7124786376953,17.2437725067139,5,0
2016-05-28,london,kensington,7187.86363636364,130,14.9706792831421,24.5061264038086,25.935359954834,18.6583194732666,6,0
2016-05-29,london,kensington,4520.83333333333,158,13.9281635284424,15.7379322052002,18.5544929504395,13.6650362014771,7,0
2016-05-30,london,kensington,5432.54166666667,134,14.1661767959595,13.8002166748047,14.1634283065796,9.13938617706299,1,1
2016-05-31,london,kensington,4533.08333333333,132,11.6537771224976,17.4455699920654,10.9736080169678,6.61817455291748,2,0
2016-06-01,london,kensington,3636.625,149,11.937837600708,17.9238662719727,11.0120878219605,6.69842004776001,3,0
2016-06-02,london,kensington,3127,151,11.4046745300293,16.5289764404297,12.5216436386108,6.72245311737061,4,0
2016-06-03,london,kensington,4630.83333333333,148,11.3371648788452,25.6125106811523,14.044942855835,9.09093284606934,5,0
2016-06-04,london,kensington,5191.66666666667,151,14.3965454101563,26.003511428833,23.6609573364258,17.5509643554688,6,0
2016-06-05,london,kensington,7120.5,174,17.217866897583,21.5517501831055,25.5327491760254,16.4071674346924,7,0
2016-06-06,london,kensington,9175.16666666667,135,16.9522495269775,34.1646423339844,22.4024658203125,12.5589456558228,1,0
2016-06-07,london,kensington,10072.9090909091,171,17.30078125,49.4603042602539,29.9878101348877,18.286714553833,2,0
2016-06-08,london,kensington,9231.95652173913,162,19.3714485168457,39.7282218933105,25.0006484985352,16.1714363098145,3,0
2016-06-09,london,kensington,8025.66666666667,142,17.0443916320801,35.2031898498535,22.9203033447266,14.423134803772,4,0
2016-06-10,london,kensington,8591.69565217391,153,17.691987991333,47.3238945007324,23.0692596435547,13.836953163147,5,0
2016-06-11,london,kensington,8252.45833333333,156,18.2529220581055,37.2836799621582,21.4582633972168,14.445894241333,6,0
2016-06-12,london,kensington,7184.08333333333,133,16.9839019775391,20.8299293518066,13.3749380111694,8.23637676239014,7,0
2016-06-13,london,kensington,7126.5,155,16.1354465484619,24.4418411254883,13.8725347518921,7.29670572280884,1,0
2016-06-14,london,kensington,9319.95833333333,155,15.734354019165,22.3002090454102,13.0706157684326,6.49836540222168,2,0
2016-06-15,london,kensington,7650.5,140,15.2754230499268,22.4267234802246,14.1271533966064,6.85537242889404,3,0
2016-06-16,london,kensington,6773.29166666667,145,15.4898805618286,32.036750793457,14.3130474090576,7.8515887260437,4,0
2016-06-17,london,kensington,6567.34782608696,145,15.6850643157959,32.7057151794434,17.813009262085,10.8978147506714,5,0
2016-06-18,london,kensington,6909.5,130,14.5808515548706,28.0297527313232,15.6669473648071,9.33755683898926,6,0
2016-06-19,london,kensington,7133.08333333333,142,15.7221260070801,18.2871341705322,15.0722160339355,8.90651893615723,7,0
2016-06-20,london,kensington,7095.70833333333,163,18.3941993713379,20.3476276397705,8.96859645843506,4.55425453186035,1,0
2016-06-21,london,kensington,9682.79166666667,146,17.3754444122314,24.2638778686523,14.5124111175537,7.44171571731567,2,0
2016-06-22,london,kensington,6280.125,133,17.9404144287109,28.4561424255371,15.1578550338745,8.34727096557617,3,0
2016-06-23,london,kensington,,152,19.1996097564697,36.7399787902832,15.7624416351318,9.06125354766846,4,0
2016-06-24,london,kensington,8192.70833333333,151,16.7143135070801,22.8837146759033,15.2047986984253,7.89319705963135,5,0
2016-06-25,london,kensington,6581.04166666667,136,15.4507989883423,22.3006114959717,12.4340705871582,6.85618925094605,6,0
2016-06-26,london,kensington,5566.41666666667,136,16.0406875610352,15.958517074585,11.7730226516724,6.84513235092163,7,0
2016-06-27,london,kensington,6515.04166666667,134,17.6600494384766,23.5816192626953,12.465277671814,6.2745885848999,1,0
2016-06-28,london,kensington,7043.52631578947,135,15.3390340805054,27.272403717041,15.9926538467407,8.12026405334473,2,0
2016-06-29,london,kensington,5221.25,146,13.9649562835693,17.4392108917236,12.7559509277344,6.30495071411133,3,0
2016-06-30,london,kensington,6674,131,16.7285137176514,20.1164455413818,12.4587602615356,6.32480716705322,4,0
2016-07-01,london,kensington,8322.95833333333,144,16.7022933959961,17.6369152069092,12.0160045623779,5.75330209732056,5,0
2016-07-02,london,kensington,8890.625,143,14.728572845459,15.4055261611938,12.9279317855835,6.01900005340576,6,0
2016-07-03,london,kensington,7620.5,146,15.3249139785767,18.7567329406738,12.898380279541,6.75543689727783,7,0
2016-07-04,london,kensington,6375.20833333333,147,15.671986579895,22.9295806884766,13.2534990310669,7.06200838088989,1,0
2016-07-05,london,kensington,5373.91666666667,155,17.9249038696289,21.3866329193115,12.8977375030518,6.47046661376953,2,0
2016-07-06,london,kensington,7410.41666666667,130,15.7647695541382,29.5183258056641,14.5354490280151,7.4018030166626,3,0
2016-07-07,london,kensington,8362,153,18.098747253418,29.560115814209,16.2532062530518,8.53446483612061,4,0
2016-07-08,london,kensington,7708.34782608696,150,18.6724834442139,22.8246440887451,15.7485599517822,8.36388874053955,5,0
2016-07-09,london,kensington,6596.15,146,18.5048885345459,16.8296070098877,15.5104722976685,8.07838916778565,6,0
2016-07-10,london,kensington,4451.41666666667,118,19.4060382843018,11.8181791305542,12.2517890930176,6.38314056396484,7,0
2016-07-11,london,kensington,7544.29166666667,140,18.3823566436768,16.8777084350586,13.6806783676147,6.42317247390747,1,0
2016-07-12,london,kensington,7822.54166666667,128,15.4326791763306,24.2322044372559,13.329065322876,6.709632396698,2,0
2016-07-13,london,kensington,6394.08333333333,141,15.4263563156128,24.6815433502197,14.1296091079712,7.21542549133301,3,0
2016-07-14,london,kensington,6755.29166666667,133,16.107141494751,28.2374305725098,13.3924283981323,6.88569641113281,4,0
2016-07-15,london,kensington,9728,157,15.1339664459229,27.6101455688477,14.2574872970581,7.40659952163696,5,0
2016-07-16,london,kensington,7429.29166666667,170,21.2129135131836,15.4596042633057,10.2823877334595,5.32266902923584,6,0
2016-07-17,london,kensington,5706.625,159,22.2418537139893,15.0440063476563,10.2652854919434,5.88800716400147,7,0
2016-07-18,london,kensington,8064.25,152,21.6928539276123,35.2996101379395,15.5870838165283,8.25865936279297,1,0
2016-07-19,london,kensington,,189,23.5941371917725,36.3184051513672,22.115255355835,12.405668258667,2,0
2016-07-20,london,kensington,6197.72222222222,147,25.2686538696289,28.2292423248291,24.9963264465332,14.4428033828735,3,0
2016-07-21,london,kensington,,133,19.2629318237305,28.0278949737549,15.9285497665405,8.81258487701416,4,0
2016-07-22,london,kensington,,168,20.6828651428223,40.6016883850098,22.1784114837646,13.2934761047363,5,0
2016-07-23,london,kensington,,153,20.7175559997559,30.9540061950684,17.9741058349609,10.7602128982544,6,0
2016-07-24,london,kensington,,151,18.9840106964111,17.0379314422607,12.0983428955078,7.18601083755493,7,0
2016-07-25,london,kensington,,157,18.769344329834,19.9757881164551,14.1171760559082,6.7798318862915,1,0
2016-07-26,london,kensington,6791.75,153,17.4338512420654,23.676965713501,14.617301940918,7.22119379043579,2,0
2016-07-27,london,kensington,6766.58333333333,143,20.2494010925293,23.4162082672119,12.4529914855957,6.43185091018677,3,0
2016-07-28,london,kensington,5672.20833333333,140,17.9960098266602,26.8514671325684,13.8966999053955,7.10986042022705,4,0
2016-07-29,london,kensington,8111.83333333333,133,19.3398342132568,23.7210159301758,12.8326854705811,6.54342603683472,5,0
2016-07-30,london,kensington,5611.375,134,18.4762992858887,27.2884769439697,13.9144792556763,7.6145544052124,6,0
2016-07-31,london,kensington,4861.17391304348,138,17.2204742431641,20.086238861084,10.5311765670776,6.11255788803101,7,0
2016-08-01,london,kensington,,122,15.080322265625,25.4614124298096,12.8803911209106,6.61964702606201,1,0
2016-08-02,london,kensington,,134,17.4350738525391,19.2751312255859,11.6734113693237,5.76179552078247,2,0
2016-08-03,london,kensington,,129,20.6554355621338,14.7480087280273,13.5093441009521,6.18253564834595,3,0
2016-08-04,london,kensington,,124,18.5154781341553,17.6244449615479,13.7670745849609,6.33768701553345,4,0
2016-08-05,london,kensington,,158,18.060375213623,25.517936706543,15.2671785354614,7.69007635116577,5,0
2016-08-06,london,kensington,,135,18.8978595733643,20.553596496582,13.9082803726196,7.00802946090698,6,0
2016-08-07,london,kensington,,125,21.1358528137207,11.7081031799316,14.1930093765259,7.0522346496582,7,0
2016-08-08,london,kensington,,133,17.7534828186035,18.134485244751,15.9589042663574,7.03955936431885,1,0
2016-08-09,london,kensington,,126,15.1118106842041,21.9715919494629,19.4674167633057,8.69955444335938,2,0
2016-08-10,london,kensington,,144,14.9615831375122,24.633810043335,15.4783926010132,7.71495962142944,3,0
2016-08-11,london,kensington,,149,18.3705635070801,20.7931823730469,16.2686767578125,7.9488697052002,4,0
2016-08-12,london,kensington,,125,20.1271057128906,20.9697742462158,18.1332454681397,8.94755268096924,5,0
2016-08-13,london,kensington,,159,19.4888458251953,18.1242504119873,12.2115774154663,6.19016981124878,6,0
2016-08-14,london,kensington,,159,18.6700134277344,20.053466796875,12.5673360824585,6.93174409866333,7,0
2016-08-15,london,kensington,,145,16.9304065704346,26.7378368377686,15.4025287628174,7.74026489257813,1,0
2016-08-16,london,kensington,,130,17.2615604400635,27.5308647155762,17.9004726409912,9.18642330169678,2,0
2016-08-17,london,kensington,,151,18.6114540100098,33.2435607910156,24.9138050079346,14.4731035232544,3,0
2016-08-18,london,kensington,,139,19.55002784729,38.492000579834,27.8279132843018,16.0807933807373,4,0
2016-08-19,london,kensington,,160,17.7549800872803,28.0139884948731,23.468729019165,14.1175365447998,5,0
2016-08-20,london,kensington,,128,17.5596446990967,12.4134378433228,19.6109294891357,8.54377460479736,6,0
2016-08-21,london,kensington,,130,18.5061798095703,11.5551309585571,10.7603416442871,5.56400489807129,7,0
2016-08-22,london,kensington,,139,20.3124370574951,20.2630596160889,15.9760684967041,7.73558664321899,1,0
2016-08-23,london,kensington,,146,21.1719245910645,35.8872566223145,19.450813293457,10.3132801055908,2,0
2016-08-24,london,kensington,,161,24.3851528167725,45.1539268493652,29.6516437530518,16.5638217926025,3,0
2016-08-25,london,kensington,,152,22.9308490753174,40.1448402404785,31.985990524292,20.5973968505859,4,0
2016-08-26,london,kensington,,157,21.8343925476074,33.7680397033691,18.7371311187744,11.7793016433716,5,0
2016-08-27,london,kensington,,134,19.9208755493164,29.7234992980957,27.1106662750244,16.8509502410889,6,0
2016-08-28,london,kensington,,153,18.9189128875732,19.0883102416992,15.5214996337891,9.87170600891113,7,0
2016-08-29,london,kensington,,135,19.1885871887207,30.027458190918,14.3678245544434,9.09259414672852,1,1
2016-08-30,london,kensington,,140,18.5971412658691,40.1693115234375,19.1027488708496,11.1726007461548,2,0
2016-08-31,london,kensington,,151,17.3106346130371,33.5654029846191,17.6406993865967,10.0221862792969,3,0
2016-09-01,london,kensington,,143,17.9761962890625,29.6572532653809,18.1598815917969,9.03726673126221,4,0
2016-09-02,london,kensington,,133,16.8941249847412,28.1534194946289,15.9693508148193,8.19319248199463,5,0
