"date","area","site","ufp"
2004-02-25,"wmid","birmcen",26092.5885542169
2004-02-26,"wmid","birmcen",27346.9301282051
2004-02-27,"wmid","birmcen",22955.9507176471
2004-02-28,"wmid","birmcen",22785.5014893617
2004-02-29,"wmid","birmcen",22499.5602272727
2004-03-01,"wmid","birmcen",NA
2004-03-02,"wmid","birmcen",23172.2048085106
2004-03-03,"wmid","birmcen",19058.2418409091
2004-03-04,"wmid","birmcen",19584.6483333333
2004-03-05,"wmid","birmcen",26568.5805405405
2004-03-06,"wmid","birmcen",12717.2903333333
2004-03-07,"wmid","birmcen",15813.1509146341
2004-03-08,"wmid","birmcen",26952.4548275862
2004-03-09,"wmid","birmcen",26547.7946067416
2004-03-10,"wmid","birmcen",27403.0032941176
2004-03-11,"wmid","birmcen",25246.0866666667
2004-03-12,"wmid","birmcen",NA
2004-03-13,"wmid","birmcen",16057.195375
2004-03-14,"wmid","birmcen",7643.31802150538
2004-03-15,"wmid","birmcen",17289.703202381
2004-03-16,"wmid","birmcen",17252.8031382979
2004-03-17,"wmid","birmcen",16444.78875
2004-03-18,"wmid","birmcen",17580.1648
2004-03-19,"wmid","birmcen",13315.5490729167
2004-03-20,"wmid","birmcen",9622.60830681818
2004-03-21,"wmid","birmcen",7961.60433333333
2004-03-22,"wmid","birmcen",15225.8531473684
2004-03-23,"wmid","birmcen",22664.6136444444
2004-03-24,"wmid","birmcen",23315.4896875
2004-03-25,"wmid","birmcen",25396.4550425532
2004-03-26,"wmid","birmcen",19496.7852526316
2004-03-27,"wmid","birmcen",15280.7775
2004-03-28,"wmid","birmcen",11578.7670879121
2004-03-29,"wmid","birmcen",20811.5412705882
2004-03-30,"wmid","birmcen",21163.1146153846
2004-03-31,"wmid","birmcen",23917.88996875
2004-04-01,"wmid","birmcen",23391.5345842697
2004-04-02,"wmid","birmcen",15049.06128125
2004-04-03,"wmid","birmcen",12664.6073548387
2004-04-04,"wmid","birmcen",NA
2004-04-05,"wmid","birmcen",8248.91141558442
2004-04-06,"wmid","birmcen",15741.0823977273
2004-04-07,"wmid","birmcen",16498.8465833333
2004-04-08,"wmid","birmcen",20585.3161458333
2004-04-09,"wmid","birmcen",17755.9770860215
2004-04-10,"wmid","birmcen",13486.6134945055
2004-04-11,"wmid","birmcen",9229.24667368421
2004-04-12,"wmid","birmcen",10010.2453229167
2004-04-13,"wmid","birmcen",12522.16953125
2004-04-14,"wmid","birmcen",14170.4485222222
2004-04-15,"wmid","birmcen",11435.5860210526
2004-04-16,"wmid","birmcen",18312.6414255319
2004-04-17,"wmid","birmcen",11178.0776666667
2004-04-18,"wmid","birmcen",NA
2004-04-19,"wmid","birmcen",13602.8513095238
2004-04-20,"wmid","birmcen",14463.7804408602
2004-04-21,"wmid","birmcen",12383.543373494
2004-04-22,"wmid","birmcen",14108.0335
2004-04-23,"wmid","birmcen",15280.2216458333
2004-04-24,"wmid","birmcen",17709.5084375
2004-04-25,"wmid","birmcen",14262.0991145833
2004-04-26,"wmid","birmcen",12902.96521875
2004-04-27,"wmid","birmcen",13615.73121875
2004-04-28,"wmid","birmcen",11301.0357674419
2004-04-29,"wmid","birmcen",15816.4362820513
2004-04-30,"wmid","birmcen",16034.5293854167
2004-05-01,"wmid","birmcen",14618.9565208333
2004-05-02,"wmid","birmcen",10610.6473645833
2004-05-03,"wmid","birmcen",11179.6882666667
2004-05-04,"wmid","birmcen",14033.1183
2004-05-05,"wmid","birmcen",14993.8727045455
2004-05-06,"wmid","birmcen",12892.50596875
2004-05-07,"wmid","birmcen",16259.91125
2004-05-08,"wmid","birmcen",7332.96592222222
2004-05-09,"wmid","birmcen",9825.07796385542
2004-05-10,"wmid","birmcen",13427.213375
2004-05-11,"wmid","birmcen",14524.2576979167
2004-05-12,"wmid","birmcen",14452.63140625
2004-05-13,"wmid","birmcen",12553.94978125
2004-05-14,"wmid","birmcen",16713.14528125
2004-05-15,"wmid","birmcen",13816.064125
2004-05-16,"wmid","birmcen",12918.4740416667
2004-05-17,"wmid","birmcen",13301.18340625
2004-05-18,"wmid","birmcen",12853.1288645833
2004-05-19,"wmid","birmcen",18055.1621975309
2004-05-20,"wmid","birmcen",16403.4338541667
2004-05-21,"wmid","birmcen",18883.0089583333
2004-05-22,"wmid","birmcen",17716.7524270833
2004-05-23,"wmid","birmcen",14064.97096875
2004-05-24,"wmid","birmcen",15474.5244157303
2004-05-25,"wmid","birmcen",13663.657875
2004-05-26,"wmid","birmcen",20818.8133333333
2004-05-27,"wmid","birmcen",23839.2682978723
2004-05-28,"wmid","birmcen",18435.6785208333
2004-05-29,"wmid","birmcen",14635.2778125
2004-05-30,"wmid","birmcen",10333.8848736842
2004-05-31,"wmid","birmcen",11228.7005520833
2004-06-01,"wmid","birmcen",14779.5122708333
2004-06-02,"wmid","birmcen",13221.8922903226
2004-06-03,"wmid","birmcen",15496.54803125
2004-06-04,"wmid","birmcen",13457.6453461538
2004-06-05,"wmid","birmcen",9203.50719791667
2004-06-06,"wmid","birmcen",8504.57641489362
2004-06-07,"wmid","birmcen",11352.03040625
2004-06-08,"wmid","birmcen",10675.5558369565
2004-06-09,"wmid","birmcen",8516.2535
2004-06-10,"wmid","birmcen",8344.45406818182
2004-06-11,"wmid","birmcen",NA
2004-06-12,"wmid","birmcen",9339.35866315789
2004-06-13,"wmid","birmcen",11674.8821666667
2004-06-14,"wmid","birmcen",NA
2004-06-15,"wmid","birmcen",9290.16652631579
2004-06-16,"wmid","birmcen",8719.330375
2004-06-17,"wmid","birmcen",10036.5836973684
2004-06-18,"wmid","birmcen",11347.8226875
2004-06-19,"wmid","birmcen",14055.9507291667
2004-06-20,"wmid","birmcen",12463.4108
2004-06-21,"wmid","birmcen",12463.2751979167
2004-06-22,"wmid","birmcen",16739.95315625
2004-06-23,"wmid","birmcen",NA
2004-06-24,"wmid","birmcen",8426.34977333333
2004-06-25,"wmid","birmcen",16864.7725494506
2004-06-26,"wmid","birmcen",13161.94475
2004-06-27,"wmid","birmcen",6518.68740963855
2004-06-28,"wmid","birmcen",8418.4167195122
2004-06-29,"wmid","birmcen",9409.2086625
2004-06-30,"wmid","birmcen",9937.3530625
2004-07-01,"wmid","birmcen",11197.2077021277
2004-07-02,"wmid","birmcen",10190.3036979167
2004-07-03,"wmid","birmcen",6556.26242666667
2004-07-04,"wmid","birmcen",8486.0731686747
2004-07-05,"wmid","birmcen",15479.7055520833
2004-07-06,"wmid","birmcen",16549.60196875
2004-07-07,"wmid","birmcen",15699.45528125
2004-07-08,"wmid","birmcen",9627.5949787234
2004-07-09,"wmid","birmcen",14452.1068510638
2004-07-10,"wmid","birmcen",11557.7161157895
2004-07-11,"wmid","birmcen",10395.5369139785
2004-07-12,"wmid","birmcen",12855.3426210526
2004-07-13,"wmid","birmcen",14807.6543913043
2004-07-14,"wmid","birmcen",10330.725021978
2004-07-15,"wmid","birmcen",9821.56536470588
2004-07-16,"wmid","birmcen",10233.4203020833
2004-07-17,"wmid","birmcen",10391.4640595238
2004-07-18,"wmid","birmcen",8771.32619791667
2004-07-19,"wmid","birmcen",9490.11805319149
2004-07-20,"wmid","birmcen",12735.0081263158
2004-07-21,"wmid","birmcen",10895.6343095238
2004-07-22,"wmid","birmcen",11654.7824791667
2004-07-23,"wmid","birmcen",9912.1844631579
2004-07-24,"wmid","birmcen",7068.97235483871
2004-07-25,"wmid","birmcen",6851.86332954545
2004-07-26,"wmid","birmcen",10704.6688791209
2004-07-27,"wmid","birmcen",NA
2004-07-28,"wmid","birmcen",NA
2004-07-29,"wmid","birmcen",NA
2004-07-30,"wmid","birmcen",NA
2004-07-31,"wmid","birmcen",NA
2004-08-01,"wmid","birmcen",NA
2004-08-02,"wmid","birmcen",NA
2004-08-03,"wmid","birmcen",NA
2004-08-04,"wmid","birmcen",NA
2004-08-05,"wmid","birmcen",NA
2004-08-06,"wmid","birmcen",NA
2004-08-07,"wmid","birmcen",NA
2004-08-08,"wmid","birmcen",NA
2004-08-09,"wmid","birmcen",NA
2004-08-10,"wmid","birmcen",NA
2004-08-11,"wmid","birmcen",NA
2004-08-12,"wmid","birmcen",NA
2004-08-13,"wmid","birmcen",NA
2004-08-14,"wmid","birmcen",NA
2004-08-15,"wmid","birmcen",NA
2004-08-16,"wmid","birmcen",NA
2004-08-17,"wmid","birmcen",NA
2004-08-18,"wmid","birmcen",NA
2004-08-19,"wmid","birmcen",NA
2004-08-20,"wmid","birmcen",NA
2004-08-21,"wmid","birmcen",NA
2004-08-22,"wmid","birmcen",NA
2004-08-23,"wmid","birmcen",NA
2004-08-24,"wmid","birmcen",NA
2004-08-25,"wmid","birmcen",8819.1853956044
2004-08-26,"wmid","birmcen",8004.11527083333
2004-08-27,"wmid","birmcen",11992.4670119048
2004-08-28,"wmid","birmcen",8071.90141666667
2004-08-29,"wmid","birmcen",6927.42688764045
2004-08-30,"wmid","birmcen",7040.88359722222
2004-08-31,"wmid","birmcen",9251.79657291667
2004-09-01,"wmid","birmcen",10893.4099166667
2004-09-02,"wmid","birmcen",10156.8012291667
2004-09-03,"wmid","birmcen",8759.06303157895
2004-09-04,"wmid","birmcen",8789.70996551724
2004-09-05,"wmid","birmcen",9166.52602083333
2004-09-06,"wmid","birmcen",9473.47864893617
2004-09-07,"wmid","birmcen",10230.2195
2004-09-08,"wmid","birmcen",11973.1051052632
2004-09-09,"wmid","birmcen",12784.58728125
2004-09-10,"wmid","birmcen",17957.7012
2004-09-11,"wmid","birmcen",14132.5033548387
2004-09-12,"wmid","birmcen",NA
2004-09-13,"wmid","birmcen",7812.41936486487
2004-09-14,"wmid","birmcen",7155.0823253012
2004-09-15,"wmid","birmcen",9903.02963855422
2004-09-16,"wmid","birmcen",9637.83912631579
2004-09-17,"wmid","birmcen",8566.58405405405
2004-09-18,"wmid","birmcen",7405.91117857143
2004-09-19,"wmid","birmcen",7192.71763855422
2004-09-20,"wmid","birmcen",NA
2004-09-21,"wmid","birmcen",NA
2004-09-22,"wmid","birmcen",NA
2004-09-23,"wmid","birmcen",9365.26216
2004-09-24,"wmid","birmcen",11365.43584375
2004-09-25,"wmid","birmcen",8705.09466666667
2004-09-26,"wmid","birmcen",7909.22523595506
2004-09-27,"wmid","birmcen",7551.57918518519
2004-09-28,"wmid","birmcen",7624.87581707317
2004-09-29,"wmid","birmcen",13817.7341979167
2004-09-30,"wmid","birmcen",9103.66341489362
2004-10-01,"wmid","birmcen",10786.8842916667
2004-10-02,"wmid","birmcen",8885.42483695652
2004-10-03,"wmid","birmcen",6917.1545443038
2004-10-04,"wmid","birmcen",10514.3293150685
2004-10-05,"wmid","birmcen",14982.0508043478
2004-10-06,"wmid","birmcen",19354.0860714286
2004-10-07,"wmid","birmcen",17001.7544683544
2004-10-08,"wmid","birmcen",20764.0181458333
2004-10-09,"wmid","birmcen",18826.0323541667
2004-10-10,"wmid","birmcen",19637.4294842105
2004-10-11,"wmid","birmcen",23960.9628125
2004-10-12,"wmid","birmcen",22834.3001136364
2004-10-13,"wmid","birmcen",20198.6864947368
2004-10-14,"wmid","birmcen",16788.9182395833
2004-10-15,"wmid","birmcen",14297.5532916667
2004-10-16,"wmid","birmcen",13070.3572604167
2004-10-17,"wmid","birmcen",7742.72925
2004-10-18,"wmid","birmcen",15481.9243297872
2004-10-19,"wmid","birmcen",24088.295875
2004-10-20,"wmid","birmcen",19805.156278481
2004-10-21,"wmid","birmcen",23175.9055505618
2004-10-22,"wmid","birmcen",16375.9424680851
2004-10-23,"wmid","birmcen",16907.1701145833
2004-10-24,"wmid","birmcen",9457.83288372093
2004-10-25,"wmid","birmcen",19684.4591046512
2004-10-26,"wmid","birmcen",24122.032425
2004-10-27,"wmid","birmcen",26862.7603448276
2004-10-28,"wmid","birmcen",21132.39346875
2004-10-29,"wmid","birmcen",28157.6367391304
2004-10-30,"wmid","birmcen",23066.4768478261
2004-10-31,"wmid","birmcen",14118.2230208333
2004-11-01,"wmid","birmcen",21445.9562888889
2004-11-02,"wmid","birmcen",25420.5288571429
2004-11-03,"wmid","birmcen",20229.8690736842
2004-11-04,"wmid","birmcen",17047.3064468085
2004-11-05,"wmid","birmcen",20605.395576087
2004-11-06,"wmid","birmcen",16603.5911075269
2004-11-07,"wmid","birmcen",8326.3670125
2004-11-08,"wmid","birmcen",18898.0562087912
2004-11-09,"wmid","birmcen",19229.42440625
2004-11-10,"wmid","birmcen",18814.3790930233
2004-11-11,"wmid","birmcen",NA
2004-11-12,"wmid","birmcen",NA
2004-11-13,"wmid","birmcen",NA
2004-11-14,"wmid","birmcen",NA
2004-11-15,"wmid","birmcen",NA
2004-11-16,"wmid","birmcen",NA
2004-11-17,"wmid","birmcen",13857.6170705882
2004-11-18,"wmid","birmcen",17248.0927662338
2004-11-19,"wmid","birmcen",22777.4245138889
2004-11-20,"wmid","birmcen",20806.2550543478
2004-11-21,"wmid","birmcen",NA
2004-11-22,"wmid","birmcen",16968.7606511628
2004-11-23,"wmid","birmcen",21236.8349882353
2004-11-24,"wmid","birmcen",23107.802987013
2004-11-25,"wmid","birmcen",22424.9411829268
2004-11-26,"wmid","birmcen",23840.5538641975
2004-11-27,"wmid","birmcen",NA
2004-11-28,"wmid","birmcen",14301.5637173913
2004-11-29,"wmid","birmcen",NA
2004-11-30,"wmid","birmcen",20977.0025696203
2004-12-01,"wmid","birmcen",NA
2004-12-02,"wmid","birmcen",25059.50952
2004-12-03,"wmid","birmcen",NA
2004-12-04,"wmid","birmcen",NA
2004-12-05,"wmid","birmcen",NA
2004-12-06,"wmid","birmcen",23895.9046363636
2004-12-07,"wmid","birmcen",21773.7901481481
2004-12-08,"wmid","birmcen",18980.7317173913
2004-12-09,"wmid","birmcen",23238.7958571429
2004-12-10,"wmid","birmcen",21013.6595769231
2004-12-11,"wmid","birmcen",19783.595106383
2004-12-12,"wmid","birmcen",19049.1356145833
2004-12-13,"wmid","birmcen",18868.154954023
2004-12-14,"wmid","birmcen",NA
2004-12-15,"wmid","birmcen",NA
2004-12-16,"wmid","birmcen",NA
2004-12-17,"wmid","birmcen",NA
2004-12-18,"wmid","birmcen",NA
2004-12-19,"wmid","birmcen",NA
2004-12-20,"wmid","birmcen",NA
2004-12-21,"wmid","birmcen",NA
2004-12-22,"wmid","birmcen",NA
2004-12-23,"wmid","birmcen",NA
2004-12-24,"wmid","birmcen",NA
2004-12-25,"wmid","birmcen",NA
2004-12-26,"wmid","birmcen",NA
2004-12-27,"wmid","birmcen",NA
2004-12-28,"wmid","birmcen",NA
2004-12-29,"wmid","birmcen",NA
2004-12-30,"wmid","birmcen",NA
2004-12-31,"wmid","birmcen",NA
2005-01-01,"wmid","birmcen",NA
2005-01-02,"wmid","birmcen",NA
2005-01-03,"wmid","birmcen",NA
2005-01-04,"wmid","birmcen",NA
2005-01-05,"wmid","birmcen",NA
2005-01-06,"wmid","birmcen",NA
2005-01-07,"wmid","birmcen",NA
2005-01-08,"wmid","birmcen",NA
2005-01-09,"wmid","birmcen",NA
2005-01-10,"wmid","birmcen",NA
2005-01-11,"wmid","birmcen",NA
2005-01-12,"wmid","birmcen",NA
2005-01-13,"wmid","birmcen",21809.3370869565
2005-01-14,"wmid","birmcen",20565.3031477273
2005-01-15,"wmid","birmcen",12842.1756458333
2005-01-16,"wmid","birmcen",14553.1091875
2005-01-17,"wmid","birmcen",22092.2455131579
2005-01-18,"wmid","birmcen",NA
2005-01-19,"wmid","birmcen",20407.0185
2005-01-20,"wmid","birmcen",16273.4610238095
2005-01-21,"wmid","birmcen",22000.8743295455
2005-01-22,"wmid","birmcen",28999.5356521739
2005-01-23,"wmid","birmcen",19934.8248958333
2005-01-24,"wmid","birmcen",NA
2005-01-25,"wmid","birmcen",NA
2005-01-26,"wmid","birmcen",NA
2005-01-27,"wmid","birmcen",NA
2005-01-28,"wmid","birmcen",NA
2005-01-29,"wmid","birmcen",29837.5697222222
2005-01-30,"wmid","birmcen",19432.1633333333
2005-01-31,"wmid","birmcen",NA
2005-02-01,"wmid","birmcen",NA
2005-02-02,"wmid","birmcen",NA
2005-02-03,"wmid","birmcen",22600.568625
2005-02-04,"wmid","birmcen",18553.165725
2005-02-05,"wmid","birmcen",17067.3932159091
2005-02-06,"wmid","birmcen",22741.2013928571
2005-02-07,"wmid","birmcen",23743.2059375
2005-02-08,"wmid","birmcen",22539.8525104167
2005-02-09,"wmid","birmcen",19736.2500921053
2005-02-10,"wmid","birmcen",20514.5779772727
2005-02-11,"wmid","birmcen",22381.7196
2005-02-12,"wmid","birmcen",NA
2005-02-13,"wmid","birmcen",9482.98025
2005-02-14,"wmid","birmcen",NA
2005-02-15,"wmid","birmcen",NA
2005-02-16,"wmid","birmcen",26603.0617105263
2005-02-17,"wmid","birmcen",21036.3921710526
2005-02-18,"wmid","birmcen",17726.9417395833
2005-02-19,"wmid","birmcen",20182.475025
2005-02-20,"wmid","birmcen",23258.6803333333
2005-02-21,"wmid","birmcen",22763.0962
2005-02-22,"wmid","birmcen",21313.1876388889
2005-02-23,"wmid","birmcen",NA
2005-02-24,"wmid","birmcen",NA
2005-02-25,"wmid","birmcen",NA
2005-02-26,"wmid","birmcen",NA
2005-02-27,"wmid","birmcen",NA
2005-02-28,"wmid","birmcen",NA
2005-03-01,"wmid","birmcen",NA
2005-03-02,"wmid","birmcen",NA
2005-03-03,"wmid","birmcen",NA
2005-03-04,"wmid","birmcen",NA
2005-03-05,"wmid","birmcen",NA
2005-03-06,"wmid","birmcen",NA
2005-03-07,"wmid","birmcen",NA
2005-03-08,"wmid","birmcen",NA
2005-03-09,"wmid","birmcen",NA
2005-03-10,"wmid","birmcen",NA
2005-03-11,"wmid","birmcen",NA
2005-03-12,"wmid","birmcen",NA
2005-03-13,"wmid","birmcen",NA
2005-03-14,"wmid","birmcen",NA
2005-03-15,"wmid","birmcen",NA
2005-03-16,"wmid","birmcen",NA
2005-03-17,"wmid","birmcen",NA
2005-03-18,"wmid","birmcen",NA
2005-03-19,"wmid","birmcen",NA
2005-03-20,"wmid","birmcen",NA
2005-03-21,"wmid","birmcen",NA
2005-03-22,"wmid","birmcen",NA
2005-03-23,"wmid","birmcen",NA
2005-03-24,"wmid","birmcen",NA
2005-03-25,"wmid","birmcen",NA
2005-03-26,"wmid","birmcen",NA
2005-03-27,"wmid","birmcen",NA
2005-03-28,"wmid","birmcen",NA
2005-03-29,"wmid","birmcen",NA
2005-03-30,"wmid","birmcen",NA
2005-03-31,"wmid","birmcen",NA
2005-04-01,"wmid","birmcen",NA
2005-04-02,"wmid","birmcen",NA
2005-04-03,"wmid","birmcen",NA
2005-04-04,"wmid","birmcen",NA
2005-04-05,"wmid","birmcen",NA
2005-04-06,"wmid","birmcen",NA
2005-04-07,"wmid","birmcen",NA
2005-04-08,"wmid","birmcen",NA
2005-04-09,"wmid","birmcen",NA
2005-04-10,"wmid","birmcen",NA
2005-04-11,"wmid","birmcen",NA
2005-04-12,"wmid","birmcen",NA
2005-04-13,"wmid","birmcen",NA
2005-04-14,"wmid","birmcen",NA
2005-04-15,"wmid","birmcen",NA
2005-04-16,"wmid","birmcen",NA
2005-04-17,"wmid","birmcen",NA
2005-04-18,"wmid","birmcen",NA
2005-04-19,"wmid","birmcen",NA
2005-04-20,"wmid","birmcen",NA
2005-04-21,"wmid","birmcen",NA
2005-04-22,"wmid","birmcen",NA
2005-04-23,"wmid","birmcen",NA
2005-04-24,"wmid","birmcen",NA
2005-04-25,"wmid","birmcen",NA
2005-04-26,"wmid","birmcen",NA
2005-04-27,"wmid","birmcen",NA
2005-04-28,"wmid","birmcen",NA
2005-04-29,"wmid","birmcen",NA
2005-04-30,"wmid","birmcen",NA
2005-05-01,"wmid","birmcen",NA
2005-05-02,"wmid","birmcen",NA
2005-05-03,"wmid","birmcen",NA
2005-05-04,"wmid","birmcen",NA
2005-05-05,"wmid","birmcen",NA
2005-05-06,"wmid","birmcen",NA
2005-05-07,"wmid","birmcen",NA
2005-05-08,"wmid","birmcen",NA
2005-05-09,"wmid","birmcen",NA
2005-05-10,"wmid","birmcen",NA
2005-05-11,"wmid","birmcen",NA
2005-05-12,"wmid","birmcen",NA
2005-05-13,"wmid","birmcen",NA
2005-05-14,"wmid","birmcen",NA
2005-05-15,"wmid","birmcen",NA
2005-05-16,"wmid","birmcen",NA
2005-05-17,"wmid","birmcen",NA
2005-05-18,"wmid","birmcen",NA
2005-05-19,"wmid","birmcen",NA
2005-05-20,"wmid","birmcen",NA
2005-05-21,"wmid","birmcen",NA
2005-05-22,"wmid","birmcen",NA
2005-05-23,"wmid","birmcen",NA
2005-05-24,"wmid","birmcen",NA
2005-05-25,"wmid","birmcen",NA
2005-05-26,"wmid","birmcen",NA
2005-05-27,"wmid","birmcen",NA
2005-05-28,"wmid","birmcen",NA
2005-05-29,"wmid","birmcen",NA
2005-05-30,"wmid","birmcen",NA
2005-05-31,"wmid","birmcen",NA
2005-06-01,"wmid","birmcen",NA
2005-06-02,"wmid","birmcen",NA
2005-06-03,"wmid","birmcen",NA
2005-06-04,"wmid","birmcen",NA
2005-06-05,"wmid","birmcen",NA
2005-06-06,"wmid","birmcen",NA
2005-06-07,"wmid","birmcen",NA
2005-06-08,"wmid","birmcen",NA
2005-06-09,"wmid","birmcen",NA
2005-06-10,"wmid","birmcen",NA
2005-06-11,"wmid","birmcen",NA
2005-06-12,"wmid","birmcen",NA
2005-06-13,"wmid","birmcen",NA
2005-06-14,"wmid","birmcen",NA
2005-06-15,"wmid","birmcen",NA
2005-06-16,"wmid","birmcen",NA
2005-06-17,"wmid","birmcen",NA
2005-06-18,"wmid","birmcen",NA
2005-06-19,"wmid","birmcen",NA
2005-06-20,"wmid","birmcen",NA
2005-06-21,"wmid","birmcen",NA
2005-06-22,"wmid","birmcen",NA
2005-06-23,"wmid","birmcen",NA
2005-06-24,"wmid","birmcen",NA
2005-06-25,"wmid","birmcen",NA
2005-06-26,"wmid","birmcen",NA
2005-06-27,"wmid","birmcen",NA
2005-06-28,"wmid","birmcen",NA
2005-06-29,"wmid","birmcen",NA
2005-06-30,"wmid","birmcen",NA
2005-07-01,"wmid","birmcen",NA
2005-07-02,"wmid","birmcen",NA
2005-07-03,"wmid","birmcen",NA
2005-07-04,"wmid","birmcen",NA
2005-07-05,"wmid","birmcen",NA
2005-07-06,"wmid","birmcen",NA
2005-07-07,"wmid","birmcen",NA
2005-07-08,"wmid","birmcen",NA
2005-07-09,"wmid","birmcen",NA
2005-07-10,"wmid","birmcen",NA
2005-07-11,"wmid","birmcen",NA
2005-07-12,"wmid","birmcen",NA
2005-07-13,"wmid","birmcen",NA
2005-07-14,"wmid","birmcen",NA
2005-07-15,"wmid","birmcen",NA
2005-07-16,"wmid","birmcen",NA
2005-07-17,"wmid","birmcen",NA
2005-07-18,"wmid","birmcen",NA
2005-07-19,"wmid","birmcen",NA
2005-07-20,"wmid","birmcen",NA
2005-07-21,"wmid","birmcen",NA
2005-07-22,"wmid","birmcen",NA
2005-07-23,"wmid","birmcen",NA
2005-07-24,"wmid","birmcen",NA
2005-07-25,"wmid","birmcen",NA
2005-07-26,"wmid","birmcen",NA
2005-07-27,"wmid","birmcen",NA
2005-07-28,"wmid","birmcen",NA
2005-07-29,"wmid","birmcen",NA
2005-07-30,"wmid","birmcen",NA
2005-07-31,"wmid","birmcen",NA
2005-08-01,"wmid","birmcen",NA
2005-08-02,"wmid","birmcen",NA
2005-08-03,"wmid","birmcen",NA
2005-08-04,"wmid","birmcen",NA
2005-08-05,"wmid","birmcen",NA
2005-08-06,"wmid","birmcen",NA
2005-08-07,"wmid","birmcen",NA
2005-08-08,"wmid","birmcen",NA
2005-08-09,"wmid","birmcen",NA
2005-08-10,"wmid","birmcen",NA
2005-08-11,"wmid","birmcen",NA
2005-08-12,"wmid","birmcen",NA
2005-08-13,"wmid","birmcen",NA
2005-08-14,"wmid","birmcen",NA
2005-08-15,"wmid","birmcen",NA
2005-08-16,"wmid","birmcen",NA
2005-08-17,"wmid","birmcen",NA
2005-08-18,"wmid","birmcen",NA
2005-08-19,"wmid","birmcen",NA
2005-08-20,"wmid","birmcen",NA
2005-08-21,"wmid","birmcen",NA
2005-08-22,"wmid","birmcen",NA
2005-08-23,"wmid","birmcen",NA
2005-08-24,"wmid","birmcen",NA
2005-08-25,"wmid","birmcen",NA
2005-08-26,"wmid","birmcen",14183
2005-08-27,"wmid","birmcen",12979.5833333333
2005-08-28,"wmid","birmcen",8539.66666666667
2005-08-29,"wmid","birmcen",10074.2916666667
2005-08-30,"wmid","birmcen",21788.3043478261
2005-08-31,"wmid","birmcen",19616.6666666667
2005-09-01,"wmid","birmcen",11352.125
2005-09-02,"wmid","birmcen",24338.25
2005-09-03,"wmid","birmcen",25029.2173913043
2005-09-04,"wmid","birmcen",15246.3333333333
2005-09-05,"wmid","birmcen",16494.5416666667
2005-09-06,"wmid","birmcen",17636.3333333333
2005-09-07,"wmid","birmcen",11979.7826086957
2005-09-08,"wmid","birmcen",12661.5909090909
2005-09-09,"wmid","birmcen",16686.7083333333
2005-09-10,"wmid","birmcen",12608.875
2005-09-11,"wmid","birmcen",NA
2005-09-12,"wmid","birmcen",NA
2005-09-13,"wmid","birmcen",12286.8260869565
2005-09-14,"wmid","birmcen",11773.0526315789
